account_id,statement_month,months_on_book,days_past_due,balance,collections_contact_flag
A110361,2023-06-28,13,30,236515,1
A110361,2023-07-28,14,30,231483,1
A110361,2023-08-28,15,30,226451,1
A110361,2023-09-28,16,30,221419,1
A110361,2023-10-28,17,30,216386,1
A110361,2023-11-28,18,30,211354,1
A110361,2023-12-28,19,30,206322,1
A110361,2024-01-28,20,30,201290,1
A110361,2024-02-28,21,30,196257,1
A110361,2024-03-28,22,30,191225,1
A110361,2024-04-28,23,30,186193,1
A110361,2024-05-28,24,30,181161,1
A110362,2025-03-28,1,0,99812,0
A110362,2025-04-28,2,0,95472,0
A110362,2025-05-28,3,0,91133,0
A110362,2025-06-28,4,0,86793,0
A110362,2025-07-28,5,0,82453,0
A110362,2025-08-28,6,0,78114,0
A110362,2025-09-28,7,0,73774,0
A110362,2025-10-28,8,0,69434,0
A110362,2025-11-28,9,0,65095,0
A110362,2025-12-28,10,0,60755,0
A110362,2026-01-28,11,0,56415,0
A110362,2026-02-28,12,0,52076,0
A110362,2026-03-28,13,0,47736,0
A110363,2025-12-28,1,0,57631,0
A110363,2026-01-28,2,0,55125,0
A110363,2026-02-28,3,0,52619,0
A110363,2026-03-28,4,0,50114,0
A110364,2022-08-28,1,0,51080,0
A110364,2022-09-28,2,0,49993,0
A110364,2022-10-28,3,0,48906,0
A110364,2022-11-28,4,0,47819,0
A110364,2022-12-28,5,0,46732,0
A110364,2023-01-28,6,0,45646,0
A110364,2023-02-28,7,0,44559,0
A110364,2023-03-28,8,0,43472,0
A110364,2023-04-28,9,0,42385,1
A110364,2023-05-28,10,0,41298,0
A110364,2023-06-28,11,0,40212,0
A110364,2023-07-28,12,0,39125,1
A110364,2023-08-28,13,0,38038,1
A110364,2023-09-28,14,30,36951,1
A110364,2023-10-28,15,0,35864,0
A110364,2023-11-28,16,0,34778,0
A110364,2023-12-28,17,0,33691,0
A110364,2024-01-28,18,0,32604,1
A110364,2024-02-28,19,0,31517,0
A110364,2024-03-28,20,0,30430,0
A110364,2024-04-28,21,0,29343,0
A110364,2024-05-28,22,0,28257,0
A110364,2024-06-28,23,0,27170,0
A110364,2024-07-28,24,0,26083,0
A110365,2025-09-28,1,0,60812,0
A110365,2025-10-28,2,0,58168,0
A110365,2025-11-28,3,0,55524,0
A110365,2025-12-28,4,0,52880,0
A110365,2026-01-28,5,0,50236,0
A110365,2026-02-28,6,0,47592,0
A110365,2026-03-28,7,0,44948,0
A110366,2022-12-28,1,0,341228,0
A110366,2023-01-28,2,0,326392,0
A110366,2023-02-28,3,0,311556,0
A110366,2023-03-28,4,15,296720,0
A110366,2023-04-28,5,0,281884,0
A110366,2023-05-28,6,0,267048,0
A110366,2023-06-28,7,0,252211,0
A110366,2023-07-28,8,0,237376,0
A110366,2023-08-28,9,0,222540,0
A110366,2023-09-28,10,0,207703,0
A110366,2023-10-28,11,0,192868,0
A110366,2023-11-28,12,0,178032,1
A110366,2023-12-28,13,0,163196,0
A110366,2024-01-28,14,0,148360,0
A110366,2024-02-28,15,0,133524,0
A110366,2024-03-28,16,0,118688,0
A110366,2024-04-28,17,0,103851,0
A110366,2024-05-28,18,0,89016,0
A110366,2024-06-28,19,0,74180,0
A110366,2024-07-28,20,0,59343,0
A110366,2024-08-28,21,0,44508,0
A110366,2024-09-28,22,0,29672,0
A110366,2024-10-28,23,0,14835,0
A110366,2024-11-28,24,0,0,0
A110367,2025-08-28,1,0,1096964,0
A110367,2025-09-28,2,0,1073624,1
A110367,2025-10-28,3,0,1050285,0
A110367,2025-11-28,4,30,1026945,1
A110367,2025-12-28,5,30,1003605,1
A110367,2026-01-28,6,30,980266,1
A110367,2026-02-28,7,30,956926,1
A110367,2026-03-28,8,30,933586,1
A110368,2025-02-28,1,0,61640,1
A110368,2025-03-28,2,0,58960,0
A110368,2025-04-28,3,0,56280,1
A110368,2025-05-28,4,0,53600,0
A110368,2025-06-28,5,0,50920,0
A110368,2025-07-28,6,0,48240,0
A110368,2025-08-28,7,0,45560,0
A110368,2025-09-28,8,0,42880,0
A110368,2025-10-28,9,0,40200,0
A110368,2025-11-28,10,0,37520,0
A110368,2025-12-28,11,0,34840,0
A110368,2026-01-28,12,0,32160,0
A110368,2026-02-28,13,0,29480,0
A110368,2026-03-28,14,0,26800,0
A110369,2023-03-28,1,0,47637,0
A110369,2023-04-28,2,0,46276,0
A110369,2023-05-28,3,0,44915,0
A110369,2023-06-28,4,0,43554,0
A110369,2023-07-28,5,0,42193,0
A110369,2023-08-28,6,0,40832,0
A110369,2023-09-28,7,15,39471,0
A110369,2023-10-28,8,0,38110,0
A110369,2023-11-28,9,0,36749,0
A110369,2023-12-28,10,0,35388,0
A110369,2024-01-28,11,0,34027,0
A110369,2024-02-28,12,0,32666,0
A110369,2024-03-28,13,0,31304,0
A110369,2024-04-28,14,0,29943,0
A110369,2024-05-28,15,0,28582,0
A110369,2024-06-28,16,0,27221,0
A110369,2024-07-28,17,0,25860,0
A110369,2024-08-28,18,0,24499,0
A110369,2024-09-28,19,0,23138,0
A110369,2024-10-28,20,0,21777,0
A110369,2024-11-28,21,0,20416,0
A110369,2024-12-28,22,0,19055,0
A110369,2025-01-28,23,0,17694,0
A110369,2025-02-28,24,0,16333,0
A110370,2024-06-28,1,0,198037,0
A110370,2024-07-28,2,0,189427,0
A110370,2024-08-28,3,0,180817,0
A110370,2024-09-28,4,0,172206,0
A110370,2024-10-28,5,30,163596,1
A110370,2024-11-28,6,30,154986,1
A110370,2024-12-28,7,30,146375,1
A110370,2025-01-28,8,30,137765,1
A110370,2025-02-28,9,30,129155,1
A110370,2025-03-28,10,30,120544,1
A110370,2025-04-28,11,30,111934,1
A110370,2025-05-28,12,30,103324,1
A110370,2025-06-28,13,30,94713,1
A110370,2025-07-28,14,30,86103,1
A110370,2025-08-28,15,30,77493,1
A110370,2025-09-28,16,30,68882,1
A110370,2025-10-28,17,30,60272,1
A110370,2025-11-28,18,30,51662,1
A110370,2025-12-28,19,30,43051,1
A110370,2026-01-28,20,30,34441,1
A110370,2026-02-28,21,30,25831,1
A110370,2026-03-28,22,30,17220,0
A110371,2024-11-28,1,0,728413,0
A110371,2024-12-28,2,0,716067,1
A110371,2025-01-28,3,0,703721,0
A110371,2025-02-28,4,0,691375,0
A110371,2025-03-28,5,0,679029,0
A110371,2025-04-28,6,0,666683,0
A110371,2025-05-28,7,0,654337,0
A110371,2025-06-28,8,0,641991,0
A110371,2025-07-28,9,0,629645,0
A110371,2025-08-28,10,0,617299,0
A110371,2025-09-28,11,0,604953,0
A110371,2025-10-28,12,0,592607,0
A110371,2025-11-28,13,0,580261,0
A110371,2025-12-28,14,0,567915,0
A110371,2026-01-28,15,0,555569,0
A110371,2026-02-28,16,0,543223,0
A110371,2026-03-28,17,0,530877,0
A110372,2023-12-28,1,0,235316,0
A110372,2024-01-28,2,0,228593,0
A110372,2024-02-28,3,0,221870,0
A110372,2024-03-28,4,0,215146,0
A110372,2024-04-28,5,0,208423,0
A110372,2024-05-28,6,0,201700,0
A110372,2024-06-28,7,0,194976,0
A110372,2024-07-28,8,0,188253,0
A110372,2024-08-28,9,0,181530,0
A110372,2024-09-28,10,0,174806,0
A110372,2024-10-28,11,0,168083,0
A110372,2024-11-28,12,0,161360,0
A110372,2024-12-28,13,0,154636,0
A110372,2025-01-28,14,0,147913,0
A110372,2025-02-28,15,0,141189,0
A110372,2025-03-28,16,0,134466,0
A110372,2025-04-28,17,0,127743,0
A110372,2025-05-28,18,0,121020,0
A110372,2025-06-28,19,0,114296,0
A110372,2025-07-28,20,0,107573,0
A110372,2025-08-28,21,0,100849,0
A110372,2025-09-28,22,0,94126,0
A110372,2025-10-28,23,0,87403,0
A110372,2025-11-28,24,0,80680,0
A110373,2024-01-28,1,0,184619,0
A110373,2024-02-28,2,0,179344,0
A110373,2024-03-28,3,0,174069,0
A110373,2024-04-28,4,0,168794,0
A110373,2024-05-28,5,0,163519,0
A110373,2024-06-28,6,0,158245,0
A110373,2024-07-28,7,0,152970,0
A110373,2024-08-28,8,30,147695,0
A110373,2024-09-28,9,0,142420,0
A110373,2024-10-28,10,15,137145,0
A110373,2024-11-28,11,0,131870,0
A110373,2024-12-28,12,0,126596,0
A110373,2025-01-28,13,0,121321,0
A110373,2025-02-28,14,0,116046,0
A110373,2025-03-28,15,0,110771,0
A110373,2025-04-28,16,0,105496,0
A110373,2025-05-28,17,0,100221,0
A110373,2025-06-28,18,0,94947,0
A110373,2025-07-28,19,0,89672,0
A110373,2025-08-28,20,0,84397,0
A110373,2025-09-28,21,0,79122,0
A110373,2025-10-28,22,0,73847,0
A110373,2025-11-28,23,0,68572,0
A110373,2025-12-28,24,0,63298,0
A110374,2025-06-28,1,0,437041,0
A110374,2025-07-28,2,0,430885,0
A110374,2025-08-28,3,0,424730,0
A110374,2025-09-28,4,0,418574,0
A110374,2025-10-28,5,0,412419,0
A110374,2025-11-28,6,0,406263,0
A110374,2025-12-28,7,0,400108,0
A110374,2026-01-28,8,0,393952,0
A110374,2026-02-28,9,0,387797,0
A110374,2026-03-28,10,0,381641,0
A110375,2025-04-28,1,0,208303,0
A110375,2025-05-28,2,0,203871,0
A110375,2025-06-28,3,0,199439,0
A110375,2025-07-28,4,0,195007,0
A110375,2025-08-28,5,0,190575,1
A110375,2025-09-28,6,0,186143,0
A110375,2025-10-28,7,0,181711,1
A110375,2025-11-28,8,0,177279,0
A110375,2025-12-28,9,0,172847,0
A110375,2026-01-28,10,0,168415,0
A110375,2026-02-28,11,0,163983,0
A110375,2026-03-28,12,0,159551,0
A110376,2023-05-28,1,0,294485,0
A110376,2023-06-28,2,0,286071,0
A110376,2023-07-28,3,0,277657,0
A110376,2023-08-28,4,0,269243,0
A110376,2023-09-28,5,0,260829,0
A110376,2023-10-28,6,0,252415,0
A110376,2023-11-28,7,0,244001,0
A110376,2023-12-28,8,0,235588,0
A110376,2024-01-28,9,0,227174,0
A110376,2024-02-28,10,0,218760,0
A110376,2024-03-28,11,0,210346,0
A110376,2024-04-28,12,0,201932,0
A110376,2024-05-28,13,0,193518,0
A110376,2024-06-28,14,0,185104,0
A110376,2024-07-28,15,0,176691,0
A110376,2024-08-28,16,0,168277,0
A110376,2024-09-28,17,0,159863,0
A110376,2024-10-28,18,0,151449,0
A110376,2024-11-28,19,0,143035,0
A110376,2024-12-28,20,0,134621,0
A110376,2025-01-28,21,0,126207,0
A110376,2025-02-28,22,0,117794,0
A110376,2025-03-28,23,0,109380,0
A110376,2025-04-28,24,0,100966,0
A110377,2022-09-28,1,0,125335,0
A110377,2022-10-28,2,0,121754,0
A110377,2022-11-28,3,0,118173,0
A110377,2022-12-28,4,0,114592,0
A110377,2023-01-28,5,0,111011,0
A110377,2023-02-28,6,0,107430,0
A110377,2023-03-28,7,0,103849,0
A110377,2023-04-28,8,0,100268,0
A110377,2023-05-28,9,0,96687,0
A110377,2023-06-28,10,0,93106,0
A110377,2023-07-28,11,0,89525,0
A110377,2023-08-28,12,0,85944,0
A110377,2023-09-28,13,0,82363,0
A110377,2023-10-28,14,0,78782,0
A110377,2023-11-28,15,0,75200,0
A110377,2023-12-28,16,0,71620,0
A110377,2024-01-28,17,0,68039,0
A110377,2024-02-28,18,0,64458,0
A110377,2024-03-28,19,0,60877,0
A110377,2024-04-28,20,0,57296,0
A110377,2024-05-28,21,0,53714,0
A110377,2024-06-28,22,0,50133,0
A110377,2024-07-28,23,0,46553,0
A110377,2024-08-28,24,0,42972,0
A110378,2023-07-28,1,0,191779,1
A110378,2023-08-28,2,30,186300,1
A110378,2023-09-28,3,0,180820,0
A110378,2023-10-28,4,0,175341,0
A110378,2023-11-28,5,0,169861,0
A110378,2023-12-28,6,0,164382,0
A110378,2024-01-28,7,0,158903,0
A110378,2024-02-28,8,0,153423,1
A110378,2024-03-28,9,0,147944,0
A110378,2024-04-28,10,0,142464,0
A110378,2024-05-28,11,0,136985,0
A110378,2024-06-28,12,0,131506,0
A110378,2024-07-28,13,0,126026,0
A110378,2024-08-28,14,0,120547,0
A110378,2024-09-28,15,0,115067,0
A110378,2024-10-28,16,0,109588,0
A110378,2024-11-28,17,0,104108,0
A110378,2024-12-28,18,0,98629,1
A110378,2025-01-28,19,0,93150,0
A110378,2025-02-28,20,0,87670,0
A110378,2025-03-28,21,0,82191,1
A110378,2025-04-28,22,0,76711,0
A110378,2025-05-28,23,0,71232,0
A110378,2025-06-28,24,0,65753,0
A110379,2026-01-28,1,0,44687,0
A110379,2026-02-28,2,0,42744,0
A110379,2026-03-28,3,0,40801,0
A110380,2023-04-28,1,0,445709,0
A110380,2023-05-28,2,0,432974,0
A110380,2023-06-28,3,30,420240,1
A110380,2023-07-28,4,30,407505,1
A110380,2023-08-28,5,30,394771,0
A110380,2023-09-28,6,30,382036,0
A110380,2023-10-28,7,30,369302,1
A110380,2023-11-28,8,30,356567,1
A110380,2023-12-28,9,30,343833,1
A110380,2024-01-28,10,30,331098,1
A110380,2024-02-28,11,30,318363,1
A110380,2024-03-28,12,30,305629,1
A110380,2024-04-28,13,30,292894,0
A110380,2024-05-28,14,30,280160,1
A110380,2024-06-28,15,30,267425,1
A110380,2024-07-28,16,30,254691,1
A110380,2024-08-28,17,30,241956,1
A110380,2024-09-28,18,30,229222,0
A110380,2024-10-28,19,30,216487,0
A110380,2024-11-28,20,30,203752,1
A110380,2024-12-28,21,30,191018,1
A110380,2025-01-28,22,30,178283,1
A110380,2025-02-28,23,30,165549,1
A110380,2025-03-28,24,30,152814,1
A110381,2025-09-28,1,0,20124,0
A110381,2025-10-28,2,0,19249,0
A110381,2025-11-28,3,0,18374,0
A110381,2025-12-28,4,0,17499,0
A110381,2026-01-28,5,0,16624,0
A110381,2026-02-28,6,0,15749,0
A110381,2026-03-28,7,0,14874,0
A110382,2022-05-28,1,0,302970,0
A110382,2022-06-28,2,0,298703,0
A110382,2022-07-28,3,0,294436,0
A110382,2022-08-28,4,0,290169,0
A110382,2022-09-28,5,0,285902,0
A110382,2022-10-28,6,0,281634,0
A110382,2022-11-28,7,0,277367,0
A110382,2022-12-28,8,0,273100,0
A110382,2023-01-28,9,0,268833,0
A110382,2023-02-28,10,0,264566,0
A110382,2023-03-28,11,0,260298,0
A110382,2023-04-28,12,0,256031,0
A110382,2023-05-28,13,0,251764,0
A110382,2023-06-28,14,0,247497,0
A110382,2023-07-28,15,0,243230,0
A110382,2023-08-28,16,0,238962,0
A110382,2023-09-28,17,0,234695,0
A110382,2023-10-28,18,0,230428,0
A110382,2023-11-28,19,0,226161,0
A110382,2023-12-28,20,0,221894,0
A110382,2024-01-28,21,0,217626,0
A110382,2024-02-28,22,0,213359,0
A110382,2024-03-28,23,0,209092,0
A110382,2024-04-28,24,0,204825,0
A110383,2025-09-28,1,0,106255,0
A110383,2025-10-28,2,0,101635,0
A110383,2025-11-28,3,0,97015,0
A110383,2025-12-28,4,0,92395,0
A110383,2026-01-28,5,30,87776,1
A110383,2026-02-28,6,30,83156,1
A110383,2026-03-28,7,90,78536,1
A110384,2023-10-28,1,0,35095,0
A110384,2023-11-28,2,0,33569,0
A110384,2023-12-28,3,0,32043,0
A110384,2024-01-28,4,0,30517,0
A110384,2024-02-28,5,0,28991,0
A110384,2024-03-28,6,0,27465,0
A110384,2024-04-28,7,0,25939,0
A110384,2024-05-28,8,0,24414,0
A110384,2024-06-28,9,0,22888,0
A110384,2024-07-28,10,0,21362,0
A110384,2024-08-28,11,0,19836,0
A110384,2024-09-28,12,0,18310,0
A110384,2024-10-28,13,0,16784,0
A110384,2024-11-28,14,0,15258,0
A110384,2024-12-28,15,0,13732,0
A110384,2025-01-28,16,0,12207,0
A110384,2025-02-28,17,0,10681,0
A110384,2025-03-28,18,0,9155,0
A110384,2025-04-28,19,15,7629,0
A110384,2025-05-28,20,0,6103,0
A110384,2025-06-28,21,0,4577,0
A110384,2025-07-28,22,0,3051,0
A110384,2025-08-28,23,0,1525,0
A110384,2025-09-28,24,0,0,0
A110385,2024-08-28,1,0,108488,0
A110385,2024-09-28,2,0,103771,0
A110385,2024-10-28,3,0,99054,0
A110385,2024-11-28,4,0,94337,0
A110385,2024-12-28,5,0,89620,1
A110385,2025-01-28,6,0,84903,0
A110385,2025-02-28,7,0,80186,0
A110385,2025-03-28,8,0,75470,0
A110385,2025-04-28,9,0,70753,0
A110385,2025-05-28,10,0,66036,0
A110385,2025-06-28,11,0,61319,0
A110385,2025-07-28,12,0,56602,0
A110385,2025-08-28,13,0,51885,0
A110385,2025-09-28,14,0,47168,0
A110385,2025-10-28,15,0,42451,0
A110385,2025-11-28,16,0,37735,0
A110385,2025-12-28,17,0,33018,0
A110385,2026-01-28,18,0,28301,0
A110385,2026-02-28,19,0,23584,0
A110385,2026-03-28,20,0,18867,0
A110386,2024-11-28,1,0,148563,0
A110386,2024-12-28,2,0,145402,0
A110386,2025-01-28,3,0,142241,1
A110386,2025-02-28,4,0,139080,0
A110386,2025-03-28,5,0,135919,0
A110386,2025-04-28,6,0,132758,0
A110386,2025-05-28,7,0,129597,0
A110386,2025-06-28,8,0,126436,0
A110386,2025-07-28,9,0,123275,0
A110386,2025-08-28,10,0,120114,0
A110386,2025-09-28,11,0,116953,0
A110386,2025-10-28,12,0,113793,0
A110386,2025-11-28,13,0,110632,0
A110386,2025-12-28,14,0,107471,0
A110386,2026-01-28,15,0,104310,0
A110386,2026-02-28,16,0,101149,0
A110386,2026-03-28,17,0,97988,0
A110387,2023-12-28,1,0,121433,0
A110387,2024-01-28,2,0,119723,0
A110387,2024-02-28,3,0,118013,0
A110387,2024-03-28,4,0,116302,0
A110387,2024-04-28,5,0,114592,0
A110387,2024-05-28,6,0,112882,0
A110387,2024-06-28,7,0,111171,0
A110387,2024-07-28,8,0,109461,0
A110387,2024-08-28,9,0,107751,0
A110387,2024-09-28,10,0,106040,0
A110387,2024-10-28,11,0,104330,0
A110387,2024-11-28,12,0,102620,0
A110387,2024-12-28,13,0,100909,0
A110387,2025-01-28,14,0,99199,0
A110387,2025-02-28,15,0,97489,0
A110387,2025-03-28,16,0,95778,0
A110387,2025-04-28,17,0,94068,0
A110387,2025-05-28,18,15,92358,0
A110387,2025-06-28,19,0,90647,0
A110387,2025-07-28,20,0,88937,0
A110387,2025-08-28,21,0,87226,0
A110387,2025-09-28,22,0,85516,0
A110387,2025-10-28,23,0,83806,0
A110387,2025-11-28,24,0,82096,0
A110388,2024-05-28,1,0,33902,0
A110388,2024-06-28,2,0,32428,0
A110388,2024-07-28,3,0,30954,0
A110388,2024-08-28,4,0,29480,0
A110388,2024-09-28,5,0,28006,0
A110388,2024-10-28,6,0,26532,0
A110388,2024-11-28,7,0,25058,0
A110388,2024-12-28,8,0,23584,0
A110388,2025-01-28,9,0,22110,0
A110388,2025-02-28,10,0,20636,0
A110388,2025-03-28,11,0,19162,0
A110388,2025-04-28,12,0,17688,0
A110388,2025-05-28,13,0,16214,0
A110388,2025-06-28,14,0,14740,0
A110388,2025-07-28,15,0,13266,0
A110388,2025-08-28,16,0,11792,0
A110388,2025-09-28,17,0,10318,0
A110388,2025-10-28,18,0,8844,0
A110388,2025-11-28,19,0,7370,0
A110388,2025-12-28,20,0,5896,0
A110388,2026-01-28,21,0,4422,0
A110388,2026-02-28,22,0,2948,0
A110388,2026-03-28,23,0,1474,0
A110389,2024-09-28,1,0,166141,0
A110389,2024-10-28,2,0,158917,0
A110389,2024-11-28,3,0,151694,0
A110389,2024-12-28,4,0,144470,0
A110389,2025-01-28,5,0,137247,0
A110389,2025-02-28,6,0,130023,0
A110389,2025-03-28,7,0,122800,0
A110389,2025-04-28,8,0,115576,0
A110389,2025-05-28,9,0,108353,0
A110389,2025-06-28,10,15,101129,0
A110389,2025-07-28,11,0,93906,0
A110389,2025-08-28,12,0,86682,0
A110389,2025-09-28,13,0,79458,0
A110389,2025-10-28,14,0,72235,0
A110389,2025-11-28,15,0,65011,0
A110389,2025-12-28,16,0,57788,1
A110389,2026-01-28,17,0,50564,0
A110389,2026-02-28,18,0,43341,0
A110389,2026-03-28,19,0,36117,0
A110390,2022-09-28,1,0,93504,0
A110390,2022-10-28,2,15,89439,0
A110390,2022-11-28,3,0,85373,0
A110390,2022-12-28,4,0,81308,0
A110390,2023-01-28,5,0,77242,0
A110390,2023-02-28,6,0,73177,0
A110390,2023-03-28,7,0,69112,0
A110390,2023-04-28,8,0,65046,0
A110390,2023-05-28,9,0,60981,0
A110390,2023-06-28,10,0,56915,0
A110390,2023-07-28,11,0,52850,0
A110390,2023-08-28,12,0,48785,0
A110390,2023-09-28,13,0,44719,0
A110390,2023-10-28,14,0,40654,0
A110390,2023-11-28,15,0,36588,0
A110390,2023-12-28,16,0,32523,0
A110390,2024-01-28,17,0,28457,0
A110390,2024-02-28,18,0,24392,0
A110390,2024-03-28,19,0,20327,0
A110390,2024-04-28,20,0,16261,0
A110390,2024-05-28,21,0,12196,0
A110390,2024-06-28,22,0,8130,1
A110390,2024-07-28,23,0,4065,0
A110390,2024-08-28,24,0,0,0
A110391,2024-01-28,1,0,272490,0
A110391,2024-02-28,2,0,266692,0
A110391,2024-03-28,3,0,260895,0
A110391,2024-04-28,4,0,255097,0
A110391,2024-05-28,5,0,249299,0
A110391,2024-06-28,6,0,243502,0
A110391,2024-07-28,7,0,237704,0
A110391,2024-08-28,8,30,231906,1
A110391,2024-09-28,9,0,226109,0
A110391,2024-10-28,10,0,220311,0
A110391,2024-11-28,11,0,214513,0
A110391,2024-12-28,12,0,208716,0
A110391,2025-01-28,13,0,202918,0
A110391,2025-02-28,14,0,197120,0
A110391,2025-03-28,15,0,191323,0
A110391,2025-04-28,16,0,185525,0
A110391,2025-05-28,17,0,179727,0
A110391,2025-06-28,18,30,173930,1
A110391,2025-07-28,19,0,168132,1
A110391,2025-08-28,20,0,162334,0
A110391,2025-09-28,21,0,156537,0
A110391,2025-10-28,22,0,150739,0
A110391,2025-11-28,23,0,144941,0
A110391,2025-12-28,24,0,139144,0
A110392,2025-06-28,1,0,56646,0
A110392,2025-07-28,2,0,54183,0
A110392,2025-08-28,3,0,51720,0
A110392,2025-09-28,4,0,49257,0
A110392,2025-10-28,5,30,46794,1
A110392,2025-11-28,6,30,44331,1
A110392,2025-12-28,7,30,41868,1
A110392,2026-01-28,8,30,39406,1
A110392,2026-02-28,9,30,36943,0
A110392,2026-03-28,10,30,34480,1
A110393,2025-04-28,1,0,81842,0
A110393,2025-05-28,2,0,78284,0
A110393,2025-06-28,3,0,74725,0
A110393,2025-07-28,4,0,71167,0
A110393,2025-08-28,5,0,67609,0
A110393,2025-09-28,6,0,64050,0
A110393,2025-10-28,7,30,60492,1
A110393,2025-11-28,8,0,56934,0
A110393,2025-12-28,9,0,53375,0
A110393,2026-01-28,10,0,49817,0
A110393,2026-02-28,11,0,46258,0
A110393,2026-03-28,12,0,42700,0
A110394,2025-09-28,1,0,140921,0
A110394,2025-10-28,2,0,134794,0
A110394,2025-11-28,3,0,128667,0
A110394,2025-12-28,4,0,122540,0
A110394,2026-01-28,5,0,116413,0
A110394,2026-02-28,6,0,110286,0
A110394,2026-03-28,7,0,104158,0
A110395,2024-10-28,1,0,58753,0
A110395,2024-11-28,2,0,56199,0
A110395,2024-12-28,3,0,53644,0
A110395,2025-01-28,4,0,51090,0
A110395,2025-02-28,5,0,48535,0
A110395,2025-03-28,6,0,45981,0
A110395,2025-04-28,7,0,43426,0
A110395,2025-05-28,8,0,40872,0
A110395,2025-06-28,9,0,38317,0
A110395,2025-07-28,10,0,35762,0
A110395,2025-08-28,11,0,33208,0
A110395,2025-09-28,12,0,30654,0
A110395,2025-10-28,13,0,28099,0
A110395,2025-11-28,14,0,25544,0
A110395,2025-12-28,15,0,22990,0
A110395,2026-01-28,16,0,20436,0
A110395,2026-02-28,17,0,17881,0
A110395,2026-03-28,18,0,15327,0
A110396,2022-11-28,1,0,202913,0
A110396,2022-12-28,2,0,198596,0
A110396,2023-01-28,3,0,194279,0
A110396,2023-02-28,4,0,189961,0
A110396,2023-03-28,5,0,185644,0
A110396,2023-04-28,6,0,181327,0
A110396,2023-05-28,7,0,177009,0
A110396,2023-06-28,8,0,172692,0
A110396,2023-07-28,9,0,168375,0
A110396,2023-08-28,10,0,164057,1
A110396,2023-09-28,11,0,159740,0
A110396,2023-10-28,12,0,155423,0
A110396,2023-11-28,13,0,151105,0
A110396,2023-12-28,14,0,146788,0
A110396,2024-01-28,15,0,142471,0
A110396,2024-02-28,16,0,138154,0
A110396,2024-03-28,17,0,133836,0
A110396,2024-04-28,18,0,129519,0
A110396,2024-05-28,19,0,125202,0
A110396,2024-06-28,20,30,120884,1
A110396,2024-07-28,21,0,116567,0
A110396,2024-08-28,22,0,112250,0
A110396,2024-09-28,23,0,107932,0
A110396,2024-10-28,24,0,103615,0
A110397,2024-05-28,1,0,149218,0
A110397,2024-06-28,2,0,142730,0
A110397,2024-07-28,3,0,136242,0
A110397,2024-08-28,4,0,129755,0
A110397,2024-09-28,5,30,123267,1
A110397,2024-10-28,6,30,116779,1
A110397,2024-11-28,7,30,110291,0
A110397,2024-12-28,8,30,103804,1
A110397,2025-01-28,9,90,97316,1
A110397,2025-02-28,10,120,90828,1
A110397,2025-03-28,11,150,84340,1
A110397,2025-04-28,12,180,77853,0
A110397,2025-05-28,13,180,71365,1
A110397,2025-06-28,14,180,64877,1
A110397,2025-07-28,15,180,58389,1
A110397,2025-08-28,16,180,51902,0
A110397,2025-09-28,17,180,45414,1
A110397,2025-10-28,18,180,38926,1
A110397,2025-11-28,19,180,32438,0
A110397,2025-12-28,20,180,25950,1
A110397,2026-01-28,21,180,19463,1
A110397,2026-02-28,22,180,12975,1
A110397,2026-03-28,23,180,6487,1
A110398,2023-06-28,1,0,74003,0
A110398,2023-07-28,2,0,70785,0
A110398,2023-08-28,3,0,67568,0
A110398,2023-09-28,4,0,64350,0
A110398,2023-10-28,5,0,61133,0
A110398,2023-11-28,6,0,57915,0
A110398,2023-12-28,7,15,54698,0
A110398,2024-01-28,8,0,51480,0
A110398,2024-02-28,9,0,48263,1
A110398,2024-03-28,10,0,45045,1
A110398,2024-04-28,11,0,41828,0
A110398,2024-05-28,12,0,38610,0
A110398,2024-06-28,13,0,35392,0
A110398,2024-07-28,14,0,32175,0
A110398,2024-08-28,15,0,28957,0
A110398,2024-09-28,16,0,25740,0
A110398,2024-10-28,17,0,22522,0
A110398,2024-11-28,18,0,19305,0
