account_id,origination_date,product,region,customer_age,age_band,monthly_income,loan_amount,outstanding_balance_thb,days_past_due,bad_flag
TH-104589,03/09/2023,motorcycle,South,40,35 to 44,13000,34000,"16,200",0,0
TH-104590,24/04/2025,motorcycle,Central,31,25 to 34,10900,19000,"13,000",27,0
TH-104591,22/09/2024,personal,South,43,35 to 44,12400,37000,"17,600",0,0
TH-104592,21/08/2023,motorcycle,Bangkok,30,25 to 34,39700,143000,"42,200",0,0
TH-104593,20/12/2023,auto,Bangkok,27,25 to 34,19400,41000,"6,900",12,0
TH-104594,09/05/2023,home_improvement,Central,25,25 to 34,13600,46000,"13,900",0,0
TH-104595,04/11/2023,title_loan,Northeast,30,25 to 34,20400,32000,"27,700",0,0
TH-104596,09/09/2023,home_improvement,North,30,25 to 34,12300,55000,"42,200",154,1
TH-104597,29/01/2024,personal,Northeast,32,25 to 34,12600,23000,"4,800",0,0
TH-104598,30/08/2024,motorcycle,South,43,35 to 44,12500,47000,"30,400",0,0
TH-104599,06/01/2024,motorcycle,Bangkok,43,35 to 44,9000,62000,"29,200",0,0
TH-104600,06/11/2023,personal,Bangkok,39,35 to 44,13400,45000,"23,000",20,0
TH-104601,28/06/2024,motorcycle,Bangkok,23,Under 25,23900,86000,"59,300",0,0
TH-104602,14/01/2023,auto,Central,25,25 to 34,11800,45000,"13,600",0,0
TH-104603,07/02/2024,personal,Northeast,29,25 to 34,20700,38000,"24,700",0,0
TH-104604,15/09/2024,personal,North,26,25 to 34,33700,62000,"45,700",8,0
TH-104605,07/05/2024,personal,Bangkok,33,25 to 34,14000,32000,,0,0
TH-104606,11/06/2024,personal,North,28,25 to 34,10700,44000,"33,900",19,0
TH-104607,20/06/2023,motorcycle,South,25,25 to 34,14500,77000,"33,900",0,0
TH-104608,26/07/2023,personal,Central,27,25 to 34,,18000,"5,400",16,0
TH-104609,20/02/2023,personal,Bangkok,51,45 to 54,47600,291000,"201,000",0,0
TH-104610,16/08/2023,motorcycle,Northeast,21,Under 25,,82000,"60,600",0,0
TH-104611,13/11/2024,home_improvement,Bangkok,21,Under 25,10600,64000,"13,700",0,0
TH-104612,03/09/2023,personal,Bangkok,44,35 to 44,21200,47000,"22,500",0,0
TH-104613,06/07/2024,personal,Central,24,Under 25,,64000,"32,800",0,0
TH-104614,13/02/2024,home_improvement,Bangkok,51,45 to 54,30000,93000,"60,100",0,0
TH-104615,19/06/2023,motorcycle,Bangkok,27,25 to 34,26000,51000,"42,000",0,0
TH-104616,26/06/2024,personal,South,54,45 to 54,35300,138000,"74,300",0,0
TH-104617,27/01/2023,title_loan,Bangkok,33,25 to 34,31000,57000,"53,200",0,0
TH-104618,16/03/2024,auto,Bangkok,22,Under 25,22100,26000,"21,300",0,0
TH-104619,07/06/2024,title_loan,North,44,35 to 44,12800,66000,"41,300",0,0
TH-104620,13/03/2023,personal,Central,25,25 to 34,29700,53000,"33,700",0,0
TH-104621,21/01/2023,title_loan,Bangkok,22,Under 25,13900,49000,"24,300",0,0
TH-104622,16/06/2023,personal,Bangkok,24,Under 25,16200,50000,"37,200",0,0
TH-104623,11/06/2024,motorcycle,Northeast,28,25 to 34,17600,54000,"17,000",0,0
TH-104624,15/11/2024,auto,Central,24,Under 25,16700,51000,"32,800",0,0
TH-104625,26/03/2025,motorcycle,South,33,25 to 34,17700,68000,"17,100",22,0
TH-104626,29/08/2023,motorcycle,Bangkok,46,45 to 54,,68000,"23,400",11,0
TH-104627,15/03/2025,auto,Bangkok,35,35 to 44,11500,22000,"14,500",0,0
TH-104628,06/04/2024,home_improvement,North,33,25 to 34,46100,178000,"99,100",0,0
TH-104629,13/11/2024,home_improvement,Northeast,27,25 to 34,21800,130000,"101,400",39,1
TH-104630,08/02/2025,title_loan,North,53,45 to 54,,56000,"33,000",0,0
TH-104631,31/07/2024,auto,Bangkok,42,35 to 44,26600,66000,"61,300",0,0
TH-104632,06/03/2023,home_improvement,Northeast,52,45 to 54,22100,34000,"24,400",0,0
TH-104633,26/04/2025,motorcycle,South,26,25 to 34,24800,38000,"7,600",0,0
TH-104634,15/04/2023,title_loan,Bangkok,30,25 to 34,32100,181000,"58,500",0,0
TH-104635,08/04/2024,auto,Bangkok,44,35 to 44,40900,91000,"54,200",0,0
TH-104636,14/03/2023,personal,North,38,35 to 44,42900,109000,"60,500",0,0
TH-104637,21/09/2024,title_loan,South,23,Under 25,27700,24000,"19,600",0,0
TH-104638,03/06/2024,personal,Central,21,Under 25,13700,20000,"14,600",0,0
TH-104639,25/04/2023,motorcycle,Bangkok,23,Under 25,10400,25000,"15,100",14,0
TH-104640,31/12/2023,title_loan,Northeast,38,35 to 44,18000,34000,"14,700",0,0
TH-104641,09/02/2023,personal,South,43,35 to 44,11400,64000,"55,000",0,0
TH-104642,26/07/2023,personal,Bangkok,38,35 to 44,16800,49000,"24,500",0,0
TH-104643,22/02/2025,home_improvement,North,32,25 to 34,11700,33000,"16,200",4,0
TH-104644,04/09/2023,motorcycle,Bangkok,32,25 to 34,13900,18000,"4,300",0,0
TH-104645,07/01/2025,home_improvement,Bangkok,22,Under 25,37000,64000,"47,400",0,0
TH-104646,19/10/2023,title_loan,Bangkok,31,25 to 34,72200,165000,"88,900",0,0
TH-104647,01/05/2023,motorcycle,Central,21,Under 25,14200,22000,"12,800",0,0
TH-104648,14/11/2024,auto,Bangkok,51,45 to 54,19900,79000,"27,800",0,0
TH-104649,09/01/2024,auto,North,38,35 to 44,13100,24000,,0,0
TH-104650,24/01/2025,motorcycle,North,24,Under 25,20700,24000,"21,700",0,0
TH-104651,20/06/2024,personal,South,45,45 to 54,39200,112000,"42,600",0,0
TH-104652,08/05/2023,personal,South,54,45 to 54,25600,37000,"28,700",0,0
TH-104653,25/01/2025,auto,Bangkok,54,45 to 54,38200,160000,"31,200",13,0
TH-104654,20/03/2024,auto,Bangkok,33,25 to 34,,67000,"65,600",0,0
TH-104655,25/03/2024,auto,North,41,35 to 44,27600,115000,"97,800",0,0
TH-104656,24/07/2024,motorcycle,Central,48,45 to 54,,153000,"141,100",0,0
TH-104657,15/04/2025,personal,Bangkok,54,45 to 54,21700,64000,"55,500",0,0
TH-104658,18/06/2025,motorcycle,Bangkok,23,Under 25,24200,38000,"7,100",0,0
TH-104659,28/12/2023,motorcycle,North,36,35 to 44,10700,26000,"13,900",0,0
TH-104660,18/02/2024,auto,Northeast,30,25 to 34,34700,63000,"46,700",0,0
TH-104661,29/04/2024,personal,South,42,35 to 44,,18000,"13,700",0,0
TH-104662,04/05/2024,home_improvement,Bangkok,43,35 to 44,42900,70000,"27,500",0,0
TH-104663,05/01/2023,home_improvement,Northeast,38,35 to 44,11700,55000,"23,100",11,0
TH-104664,08/04/2025,auto,North,30,25 to 34,20900,28000,"18,400",5,0
TH-104665,02/02/2025,auto,South,43,35 to 44,22000,101000,"55,900",0,0
TH-104666,29/07/2023,personal,South,34,25 to 34,23700,95000,"40,700",0,0
TH-104667,11/05/2025,auto,Bangkok,49,45 to 54,20400,109000,"79,800",0,0
TH-104668,27/06/2023,personal,Bangkok,25,25 to 34,9000,20000,"10,200",0,0
TH-104669,07/07/2023,home_improvement,Northeast,23,Under 25,10800,40000,"26,700",0,0
TH-104670,04/11/2023,personal,South,52,45 to 54,23400,126000,"60,400",0,0
TH-104671,11/11/2023,motorcycle,North,54,45 to 54,30000,65000,"39,400",0,0
TH-104672,02/01/2025,home_improvement,Northeast,30,25 to 34,18800,75000,"53,600",0,0
TH-104673,11/07/2024,auto,Northeast,33,25 to 34,11800,91000,"69,800",62,1
TH-104674,11/09/2024,auto,Northeast,33,25 to 34,28500,75000,"24,100",0,0
TH-104675,27/11/2023,motorcycle,Bangkok,26,25 to 34,33500,139000,"96,900",0,0
TH-104676,09/12/2024,motorcycle,South,25,25 to 34,104700,419000,"225,400",0,0
TH-104677,13/02/2024,home_improvement,South,44,35 to 44,15800,42000,"25,300",0,0
TH-104678,29/02/2024,home_improvement,Northeast,30,25 to 34,,46000,"28,300",0,0
TH-104679,28/03/2024,personal,Central,24,Under 25,51700,74000,"59,300",0,0
TH-104680,07/06/2025,home_improvement,Bangkok,35,35 to 44,,105000,"37,000",0,0
TH-104681,24/04/2024,personal,Bangkok,33,25 to 34,20800,59000,"31,600",0,0
TH-104682,03/07/2023,personal,South,46,45 to 54,31500,164000,"100,000",0,0
TH-104683,17/09/2023,title_loan,Central,21,Under 25,44400,112000,"62,000",0,0
TH-104684,23/12/2023,personal,Bangkok,34,25 to 34,13600,51000,"34,100",0,0
TH-104685,24/03/2024,home_improvement,North,31,25 to 34,13500,23000,"17,400",0,0
TH-104686,28/10/2024,motorcycle,Central,29,25 to 34,13100,25000,"15,000",118,1
TH-104687,07/04/2023,personal,Central,36,35 to 44,9000,18000,"14,200",0,0
TH-104688,31/01/2025,auto,Bangkok,50,45 to 54,47500,106000,"88,800",0,0
TH-104689,30/07/2024,auto,Bangkok,50,45 to 54,35500,82000,"43,500",8,0
TH-104690,12/01/2025,personal,Bangkok,34,25 to 34,19400,35000,"12,000",0,0
TH-104691,05/06/2024,motorcycle,Bangkok,37,35 to 44,14100,147000,"128,400",105,1
TH-104692,31/08/2024,home_improvement,Central,29,25 to 34,9500,18000,"7,300",0,0
TH-104693,10/11/2023,motorcycle,Northeast,33,25 to 34,32200,123000,"75,300",0,0
TH-104694,03/06/2023,personal,Bangkok,26,25 to 34,28600,109000,"92,500",0,0
TH-104695,03/11/2023,motorcycle,Northeast,39,35 to 44,,34000,"15,000",0,0
TH-104696,08/01/2024,auto,Bangkok,48,45 to 54,36700,248000,"99,400",0,0
TH-104697,10/06/2024,personal,Central,33,25 to 34,9000,33000,"14,400",0,0
TH-104698,08/10/2024,title_loan,Bangkok,32,25 to 34,17500,33000,"30,200",0,0
TH-104699,05/04/2025,motorcycle,South,34,25 to 34,11300,39000,"34,600",0,0
TH-104700,24/09/2024,motorcycle,Northeast,41,35 to 44,34800,72000,"61,700",0,0
TH-104701,31/01/2024,motorcycle,North,36,35 to 44,28500,111000,"83,200",0,0
TH-104702,17/02/2024,personal,Bangkok,24,Under 25,25500,78000,"41,800",0,0
TH-104703,29/04/2025,auto,Bangkok,45,45 to 54,23700,79000,"75,900",0,0
TH-104704,06/06/2023,motorcycle,Bangkok,28,25 to 34,18300,103000,"52,700",0,0
TH-104705,13/03/2025,home_improvement,Central,51,45 to 54,76000,216000,"81,700",0,0
TH-104706,20/04/2023,personal,North,38,35 to 44,21900,69000,"60,200",0,0
TH-104707,05/02/2024,personal,Central,42,35 to 44,15200,27000,"5,600",0,0
TH-104708,08/03/2023,home_improvement,Bangkok,46,45 to 54,23300,57000,"12,600",13,0
TH-104709,02/05/2025,auto,Northeast,30,25 to 34,,79000,"58,000",0,0
TH-104710,05/05/2023,motorcycle,North,39,35 to 44,22600,129000,"89,100",0,0
TH-104711,07/05/2025,auto,Northeast,29,25 to 34,13700,34000,"2,900",0,0
TH-104712,28/04/2025,home_improvement,North,45,45 to 54,14300,15000,"13,100",0,0
TH-104713,21/03/2024,personal,Northeast,30,25 to 34,9200,38000,"20,900",75,1
TH-104714,17/09/2023,motorcycle,Central,40,35 to 44,75400,98000,"13,300",25,0
TH-104715,03/05/2024,auto,North,37,35 to 44,,89000,"29,400",0,0
TH-104716,04/06/2025,motorcycle,Northeast,68,55 and over,9000,15000,"10,700",0,0
TH-104717,17/10/2024,motorcycle,Bangkok,41,35 to 44,10700,29000,"7,000",0,0
TH-104718,08/04/2025,motorcycle,Bangkok,25,25 to 34,17200,51000,"27,300",0,0
TH-104719,21/07/2024,auto,North,22,Under 25,33600,52000,"20,600",0,0
TH-104720,20/11/2023,personal,Bangkok,28,25 to 34,11600,17000,"11,900",0,0
TH-104721,03/01/2025,motorcycle,Northeast,31,25 to 34,23000,25000,"19,800",0,0
TH-104722,15/10/2023,auto,Bangkok,47,45 to 54,9800,26000,"16,100",0,0
TH-104723,15/07/2024,personal,Central,37,35 to 44,19900,45000,"23,500",0,0
TH-104724,29/09/2024,motorcycle,Central,29,25 to 34,12600,35000,"29,200",0,0
TH-104725,25/02/2025,home_improvement,North,43,35 to 44,11600,21000,"4,600",0,0
TH-104726,07/02/2025,motorcycle,South,21,Under 25,17000,61000,"43,300",0,0
TH-104727,31/03/2023,personal,Central,35,35 to 44,33600,51000,"7,900",0,0
TH-104728,22/12/2023,title_loan,Bangkok,39,35 to 44,16900,35000,"29,000",0,0
TH-104729,25/06/2024,personal,Bangkok,52,45 to 54,24700,65000,"42,900",0,0
TH-104730,29/05/2023,title_loan,Bangkok,21,Under 25,9500,27000,"23,000",0,0
TH-104731,04/10/2023,auto,Bangkok,29,25 to 34,15400,45000,"39,500",26,0
TH-104732,20/01/2023,motorcycle,Bangkok,41,35 to 44,26500,111000,"82,800",0,0
TH-104733,14/06/2023,title_loan,North,22,Under 25,35700,104000,"75,600",0,0
TH-104734,04/12/2024,personal,Bangkok,53,45 to 54,12900,51000,"38,900",0,0
TH-104735,18/02/2025,motorcycle,Northeast,37,35 to 44,26200,41000,"9,700",0,0
TH-104736,11/06/2025,auto,Bangkok,36,35 to 44,41300,122000,"63,700",0,0
TH-104737,20/10/2023,personal,Bangkok,23,Under 25,15900,35000,"29,300",0,0
TH-104738,30/01/2024,home_improvement,South,26,25 to 34,24700,38000,"21,600",0,0
TH-104739,02/12/2024,auto,North,46,45 to 54,12400,48000,"38,500",0,0
TH-104740,01/06/2023,home_improvement,Northeast,31,25 to 34,21900,74000,"51,500",0,0
TH-104741,17/07/2024,motorcycle,North,26,25 to 34,21600,24000,"11,600",27,0
TH-104742,14/11/2024,personal,Central,41,35 to 44,22900,39000,"23,400",0,0
TH-104743,26/09/2023,motorcycle,Northeast,44,35 to 44,19000,58000,"37,900",0,0
TH-104744,14/09/2023,title_loan,Bangkok,25,25 to 34,12700,31000,"23,000",0,0
TH-104745,01/11/2023,motorcycle,North,32,25 to 34,30900,68000,"17,800",0,0
TH-104746,07/01/2025,personal,North,45,45 to 54,9500,23000,"13,700",0,0
TH-104747,08/08/2023,title_loan,Bangkok,22,Under 25,20900,58000,"31,100",0,0
TH-104748,24/07/2023,home_improvement,Bangkok,25,25 to 34,21500,62000,"43,800",0,0
TH-104749,12/02/2025,title_loan,Bangkok,39,35 to 44,47400,156000,"121,300",0,0
TH-104750,12/10/2024,title_loan,Central,29,25 to 34,35400,56000,"14,100",0,0
TH-104751,10/04/2025,personal,South,22,Under 25,,31000,"22,100",0,0
TH-104752,01/12/2024,personal,Bangkok,40,35 to 44,16300,30000,"12,300",0,0
TH-104753,12/06/2025,title_loan,Northeast,34,25 to 34,19900,25000,"8,400",0,0
TH-104754,05/10/2023,personal,Bangkok,49,45 to 54,47600,203000,"113,700",0,0
TH-104755,26/10/2024,home_improvement,Bangkok,50,45 to 54,9000,15000,"11,000",0,0
TH-104756,02/11/2024,motorcycle,Bangkok,33,25 to 34,9000,35000,"20,500",0,0
TH-104757,08/08/2024,personal,North,34,25 to 34,21400,43000,"24,300",0,0
TH-104758,24/07/2023,motorcycle,South,40,35 to 44,,61000,"36,300",0,0
TH-104759,17/07/2024,personal,Central,39,35 to 44,18000,48000,"41,200",0,0
TH-104760,01/05/2025,personal,Northeast,52,45 to 54,24000,70000,"40,100",30,0
TH-104761,26/11/2024,personal,Central,44,35 to 44,9000,24000,"13,700",0,0
TH-104762,30/01/2024,title_loan,Central,38,35 to 44,20300,36000,"28,200",0,0
TH-104763,30/05/2025,personal,Bangkok,23,Under 25,20100,44000,"29,500",0,0
TH-104764,20/02/2023,motorcycle,Bangkok,23,Under 25,37200,62000,"30,400",6,0
TH-104765,23/03/2025,personal,South,31,25 to 34,12700,27000,"9,800",0,0
TH-104766,19/09/2023,auto,Central,53,45 to 54,37700,155000,"92,200",0,0
TH-104767,05/12/2024,title_loan,Bangkok,33,25 to 34,13200,17000,"4,200",0,0
TH-104768,03/05/2024,motorcycle,Northeast,40,35 to 44,26700,76000,"58,400",0,0
TH-104769,26/02/2025,personal,North,26,25 to 34,15600,52000,"16,500",0,0
TH-104770,24/03/2024,auto,North,43,35 to 44,19500,64000,"35,300",0,0
TH-104771,23/04/2023,home_improvement,Bangkok,29,25 to 34,30600,55000,,0,0
TH-104772,08/10/2023,personal,Bangkok,34,25 to 34,28500,202000,"137,800",30,0
TH-104773,01/01/2023,auto,Central,29,25 to 34,18200,59000,"26,300",0,0
TH-104774,12/01/2023,motorcycle,North,29,25 to 34,12700,38000,"27,000",0,0
TH-104775,26/03/2025,auto,Central,39,35 to 44,,15000,"13,500",0,0
TH-104776,30/07/2024,personal,Central,50,45 to 54,15800,21000,"12,500",0,0
TH-104777,16/03/2023,motorcycle,Northeast,32,25 to 34,10800,26000,"19,200",0,0
TH-104778,03/09/2023,motorcycle,Northeast,50,45 to 54,13700,29000,"16,000",0,0
TH-104779,05/05/2023,auto,Bangkok,36,35 to 44,16100,37000,"9,900",0,0
TH-104780,07/06/2023,title_loan,Bangkok,43,35 to 44,12800,31000,"22,300",0,0
TH-104781,09/03/2023,personal,Northeast,41,35 to 44,9700,15000,"12,400",0,0
TH-104782,27/09/2023,auto,Northeast,31,25 to 34,53100,293000,"71,000",16,0
TH-104783,07/03/2023,personal,Bangkok,29,25 to 34,10100,21000,"7,600",0,0
TH-104784,20/03/2023,home_improvement,Bangkok,41,35 to 44,20900,29000,"18,100",0,0
TH-104785,30/01/2024,auto,South,43,35 to 44,19300,86000,"76,700",0,0
TH-104786,11/12/2023,motorcycle,Northeast,24,Under 25,,63000,"45,100",0,0
TH-104787,21/05/2024,auto,South,67,55 and over,16300,26000,"14,300",0,0
TH-104788,20/07/2024,personal,South,22,Under 25,22600,93000,"17,500",172,1
TH-104789,27/06/2023,title_loan,Bangkok,29,25 to 34,17400,28000,"15,000",0,0
TH-104790,14/04/2025,home_improvement,Central,35,35 to 44,9000,23000,"9,100",3,0
TH-104791,06/12/2024,personal,South,42,35 to 44,26400,97000,,0,0
TH-104792,06/02/2023,home_improvement,Bangkok,49,45 to 54,54200,345000,"173,100",0,0
TH-104793,12/09/2024,personal,Bangkok,39,35 to 44,39600,168000,"104,900",24,0
TH-104794,24/02/2024,title_loan,South,29,25 to 34,15500,19000,"10,000",0,0
TH-104795,13/10/2024,personal,Northeast,30,25 to 34,19700,39000,"13,500",18,0
TH-104796,27/01/2025,home_improvement,Bangkok,36,35 to 44,20800,108000,"56,700",25,0
TH-104797,26/03/2024,personal,Northeast,37,35 to 44,14500,22000,"9,900",0,0
TH-104798,21/08/2024,motorcycle,Northeast,30,25 to 34,27900,54000,"34,700",0,0
TH-104799,03/02/2023,home_improvement,Bangkok,37,35 to 44,35100,232000,"188,900",0,0
TH-104800,17/11/2024,personal,Northeast,46,45 to 54,46700,116000,"93,900",0,0
TH-104801,20/12/2024,home_improvement,Bangkok,40,35 to 44,,28000,"17,600",0,0
TH-104802,14/09/2023,motorcycle,North,40,35 to 44,,43000,"16,600",0,0
TH-104803,21/02/2023,personal,Northeast,33,25 to 34,15300,27000,"15,200",0,0
TH-104804,19/07/2024,personal,North,28,25 to 34,17600,41000,,0,0
TH-104805,24/01/2025,home_improvement,Bangkok,40,35 to 44,19500,39000,"34,100",0,0
TH-104806,15/10/2023,motorcycle,Northeast,23,Under 25,11600,42000,,0,0
TH-104807,19/09/2024,personal,South,23,Under 25,22500,33000,"30,600",0,0
TH-104808,08/07/2023,motorcycle,Bangkok,54,45 to 54,14400,35000,"25,500",0,0
TH-104809,15/07/2024,home_improvement,South,50,45 to 54,31500,113000,"48,600",0,0
TH-104810,15/01/2025,title_loan,North,25,25 to 34,29200,54000,"13,200",0,0
TH-104811,14/02/2023,motorcycle,North,44,35 to 44,20400,49000,"16,700",0,0
TH-104812,05/02/2025,auto,Northeast,24,Under 25,13200,41000,"26,400",0,0
TH-104813,02/01/2025,personal,Northeast,54,45 to 54,9900,15000,"7,700",0,0
TH-104814,29/07/2024,title_loan,Bangkok,24,Under 25,38400,87000,"50,600",0,0
TH-104815,05/06/2023,auto,Northeast,26,25 to 34,9000,31000,"22,600",51,1
TH-104816,31/01/2023,personal,Bangkok,36,35 to 44,25500,28000,"16,100",0,0
TH-104817,03/01/2023,motorcycle,Central,37,35 to 44,12000,36000,"19,800",0,0
TH-104818,09/07/2023,auto,Bangkok,27,25 to 34,32100,106000,"52,400",0,0
TH-104819,10/10/2023,personal,North,47,45 to 54,30600,41000,"23,700",0,0
TH-104820,27/04/2023,title_loan,Bangkok,30,25 to 34,,57000,"21,900",149,1
TH-104821,05/03/2023,auto,Northeast,43,35 to 44,15900,26000,"16,500",0,0
TH-104822,19/09/2024,title_loan,Central,40,35 to 44,25200,76000,"24,400",23,0
TH-104823,02/03/2025,home_improvement,South,40,35 to 44,28300,97000,"40,000",0,0
TH-104824,09/04/2024,auto,South,54,45 to 54,20400,42000,"11,200",0,0
TH-104825,17/04/2025,motorcycle,Northeast,22,Under 25,20000,47000,"30,200",0,0
TH-104826,06/01/2024,auto,South,26,25 to 34,18600,55000,"48,000",9,0
TH-104827,03/06/2023,motorcycle,Central,43,35 to 44,17900,37000,"14,700",0,0
TH-104828,03/05/2025,personal,Bangkok,22,Under 25,32800,52000,"39,000",0,0
TH-104829,30/05/2023,personal,North,47,45 to 54,11800,37000,"31,500",0,0
TH-104830,01/04/2023,home_improvement,Central,42,35 to 44,21000,38000,"10,300",0,0
TH-104831,23/09/2023,personal,Northeast,26,25 to 34,23600,77000,"33,000",0,0
TH-104832,21/07/2023,home_improvement,North,23,Under 25,25800,39000,"15,800",0,0
TH-104833,07/05/2025,title_loan,Central,53,45 to 54,80100,193000,"171,500",12,0
TH-104834,24/02/2023,home_improvement,Bangkok,30,25 to 34,34000,115000,"18,400",0,0
TH-104835,23/04/2023,motorcycle,Central,34,25 to 34,18200,55000,"27,800",0,0
TH-104836,04/05/2024,home_improvement,North,29,25 to 34,24100,35000,"32,500",0,0
TH-104837,13/12/2024,personal,Northeast,25,25 to 34,23200,60000,"42,100",0,0
TH-104838,06/04/2025,auto,Northeast,25,25 to 34,,43000,"32,600",0,0
TH-104839,11/09/2023,motorcycle,Bangkok,48,45 to 54,9000,21000,"9,900",0,0
TH-104840,14/03/2024,personal,Bangkok,32,25 to 34,46800,269000,"187,900",57,1
TH-104841,25/01/2025,personal,Bangkok,36,35 to 44,9000,26000,"12,500",6,0
TH-104842,10/01/2023,personal,South,42,35 to 44,34900,130000,"61,700",0,0
TH-104843,27/09/2023,home_improvement,Bangkok,33,25 to 34,,306000,"297,200",0,0
TH-104844,13/04/2025,title_loan,Central,28,25 to 34,11100,42000,"29,500",0,0
TH-104845,11/05/2023,motorcycle,Central,52,45 to 54,32700,143000,"101,200",0,0
TH-104846,15/10/2023,home_improvement,Bangkok,28,25 to 34,39000,92000,"58,200",0,0
TH-104847,02/11/2024,auto,Northeast,54,45 to 54,24700,26000,"4,300",0,0
TH-104848,19/02/2023,motorcycle,Bangkok,43,35 to 44,25500,95000,"70,000",0,0
TH-104849,10/06/2024,motorcycle,Central,44,35 to 44,48400,153000,"144,900",0,0
TH-104850,03/06/2023,personal,South,40,35 to 44,12300,29000,"23,700",0,0
TH-104851,17/09/2023,title_loan,Central,31,25 to 34,9000,29000,"26,000",0,0
TH-104852,11/04/2023,home_improvement,Bangkok,35,35 to 44,,56000,"36,000",6,0
TH-104853,05/10/2024,motorcycle,Bangkok,46,45 to 54,27500,69000,"29,000",0,0
TH-104854,06/12/2024,personal,South,34,25 to 34,9000,37000,"17,100",0,0
TH-104855,16/07/2024,home_improvement,North,37,35 to 44,16700,43000,"26,700",147,1
TH-104856,28/11/2024,motorcycle,South,32,25 to 34,46600,111000,"18,100",8,0
TH-104857,10/12/2024,personal,Northeast,47,45 to 54,17300,183000,"47,600",0,0
TH-104858,08/11/2023,auto,Central,48,45 to 54,15500,23000,"9,200",0,0
TH-104859,20/03/2024,personal,Central,38,35 to 44,25500,70000,"36,400",24,0
TH-104860,18/06/2024,motorcycle,South,29,25 to 34,21100,30000,"14,700",0,0
TH-104861,15/04/2025,motorcycle,Bangkok,43,35 to 44,55600,128000,"33,000",0,0
TH-104862,17/03/2025,personal,Central,32,25 to 34,45400,113000,"110,400",0,0
TH-104863,22/10/2023,auto,North,38,35 to 44,15500,47000,"22,100",0,0
TH-104864,28/10/2024,personal,Central,24,Under 25,10300,53000,"50,800",0,0
TH-104865,06/07/2023,motorcycle,North,42,35 to 44,16700,36000,"22,700",7,0
TH-104866,08/10/2024,personal,Bangkok,42,35 to 44,24500,89000,,0,0
TH-104867,15/05/2023,personal,South,32,25 to 34,18100,27000,"13,600",0,0
TH-104868,21/10/2023,personal,Northeast,30,25 to 34,,32000,"23,000",0,0
TH-104869,30/03/2023,motorcycle,Northeast,53,45 to 54,,50000,"6,900",0,0
TH-104870,07/03/2025,auto,Central,31,25 to 34,15200,24000,"21,900",0,0
