account_id,bureau_pull_date,bureau_score,active_facilities,total_outstanding,worst_status_12m,enquiries_6m
A110350,2023-02-06,850,1,804342,0,0
A110351,2022-04-05,769,0,266929,0,0
A110352,2024-12-31,850,0,36664,0,0
A110353,2025-05-20,755,2,561571,0,0
A110354,2022-05-07,766,2,565543,1,0
A110355,2024-01-28,812,2,275525,0,0
A110356,2022-05-04,688,1,318662,0,2
A110358,2024-02-07,826,4,430859,0,0
A110359,2022-12-23,850,4,226998,0,0
A110360,2022-08-19,850,1,210716,0,0
A110361,2022-05-17,764,2,184400,1,0
A110362,2025-02-13,726,3,217320,1,0
A110363,2025-11-19,810,0,238372,0,1
A110364,2022-07-13,822,2,578690,1,0
A110365,2025-08-10,850,5,125275,1,0
A110366,2022-11-20,850,3,226838,0,0
A110367,2025-07-30,641,4,197043,1,0
A110368,2025-01-08,833,0,44791,0,0
A110368,2024-12-09,845,0,417536,0,0
A110369,2023-02-02,850,4,384348,2,0
A110370,2024-05-28,727,5,399372,3,1
A110371,2024-10-24,847,4,192206,0,0
A110372,2023-11-02,715,1,368492,0,0
A110373,2023-11-30,715,2,140837,0,0
A110374,2025-05-29,694,4,113125,1,0
A110375,2025-03-03,846,2,264813,1,0
A110376,2023-03-30,850,3,44380,0,0
A110377,2022-08-08,850,2,310201,0,0
A110378,2023-06-05,779,1,125227,0,0
A110379,2025-12-28,767,0,312939,0,0
A110380,2023-03-01,660,0,60331,0,0
A110381,2025-08-03,850,3,307069,1,0
A110382,2022-04-10,748,3,86810,1,0
A110383,2025-08-06,733,1,312971,0,0
A110384,2023-08-29,808,1,106093,0,0
A110385,2024-07-08,605,3,1292737,0,0
A110386,2024-10-11,748,1,109300,0,0
A110387,2023-11-30,811,3,275096,0,0
A110389,2024-08-15,850,0,59143,3,0
A110389,2024-07-16,752,0,25102,1,0
A110390,2022-08-21,679,3,38075,1,0
A110391,2023-12-12,695,2,204376,0,0
A110392,2025-05-02,802,2,421809,0,0
A110393,2025-03-29,727,1,753158,2,0
A110394,2025-08-20,770,0,118624,1,0
A110395,2024-09-21,742,2,81937,0,0
A110396,2022-10-23,850,0,171697,0,0
A110396,2022-09-20,809,2,357736,1,0
A110397,2024-04-14,740,0,290512,0,0
A110398,2023-05-22,831,3,356308,0,0
A110399,2025-03-30,850,3,109128,0,0
A110400,2025-05-22,805,3,66048,1,0
A110401,2024-03-28,755,0,45607,0,0
A110402,2022-01-18,850,1,125277,0,0
A110403,2025-11-18,770,3,639771,0,0
A110404,2024-07-24,850,1,1021414,0,0
A110405,2023-01-21,850,0,387189,0,0
A110406,2022-01-09,656,1,216066,0,0
A110407,2025-06-30,784,1,291140,0,0
A110408,2024-06-20,850,0,158926,0,0
A110409,2022-07-19,753,3,65395,0,0
A110410,2024-01-17,850,3,42592,0,0
A110411,2023-11-05,684,0,347732,0,0
A110412,2024-04-09,850,0,88509,0,0
A110412,2024-03-12,796,0,437264,0,0
A110413,2023-12-25,619,3,541555,0,0
A110414,2023-08-27,836,4,47653,0,0
A110415,2022-09-07,741,0,60154,0,0
A110416,2023-07-09,740,4,461182,0,0
A110416,2023-06-09,808,7,122929,0,0
A110417,2025-04-13,774,1,89568,1,0
A110418,2024-08-12,593,1,252702,0,0
A110419,2023-08-05,850,3,152324,0,0
A110420,2023-08-26,850,4,218146,0,0
A110421,2024-02-15,838,2,159740,1,0
A110421,2024-01-16,573,2,205910,0,0
A110422,2022-03-06,752,1,93020,0,0
A110423,2024-03-19,850,1,96145,0,0
A110424,2022-08-31,639,0,709343,0,0
A110425,2025-12-08,841,0,464482,1,0
A110426,2024-04-03,706,2,308700,3,0
A110427,2024-05-15,804,2,454369,0,0
A110427,2024-04-13,779,3,168477,0,0
A110428,2024-06-15,850,0,380282,1,0
A110429,2025-10-28,653,1,187194,0,0
A110430,2022-10-14,850,2,128076,3,0
A110431,2022-08-28,755,2,183016,0,0
A110431,2022-07-31,763,1,309524,0,0
A110432,2022-02-26,638,1,93689,3,0
A110433,2024-07-06,623,3,91599,1,0
A110434,2024-01-12,771,0,168330,0,0
A110435,2022-09-25,760,0,416580,0,0
A110436,2024-03-11,838,0,359230,0,0
A110437,2025-11-22,806,3,144889,0,0
A110439,2022-06-08,697,1,241825,0,0
A110440,2022-11-28,587,1,61545,1,1
A110442,2025-04-01,850,5,416737,0,0
A110443,2025-01-19,850,3,222377,0,0
A110444,2024-06-30,667,3,31174,1,0
A110444,2024-06-01,655,5,108648,0,0
A110445,2024-10-13,850,1,116769,0,0
A110445,2024-09-14,655,2,114190,1,0
A110446,2022-11-03,638,4,443897,2,0
A110447,2023-09-16,797,3,544071,1,0
A110448,2025-05-05,690,5,254974,1,0
A110449,2023-01-19,679,0,242813,2,0
A110449,2022-12-23,742,1,304423,0,0
A110450,2025-06-09,850,0,219767,0,0
A110451,2022-12-19,847,1,312929,1,0
A110452,2025-07-04,737,4,159931,0,0
A110453,2022-05-09,609,4,417402,0,0
A110454,2024-06-03,643,3,333891,0,1
A110455,2023-02-16,850,0,804721,1,0
A110456,2022-12-14,850,2,749619,1,0
A110457,2025-02-07,850,2,375027,0,0
A110458,2023-10-08,850,0,211402,1,0
A110458,2023-09-10,678,4,54199,1,0
A110459,2024-12-14,849,9,210373,1,0
A110460,2025-02-24,820,0,61058,0,0
A110461,2025-03-20,781,2,27943,2,0
A110462,2023-06-24,850,4,54701,0,0
A110462,2023-05-26,850,2,261931,0,0
A110463,2023-05-25,567,4,499547,0,0
A110464,2025-07-29,850,3,359461,0,0
A110465,2023-09-17,850,2,234062,0,0
A110466,2024-07-23,742,2,23809,0,0
A110467,2024-05-26,850,2,882843,0,0
A110468,2024-06-11,701,1,173575,0,0
A110469,2022-08-03,850,2,149468,0,0
A110470,2023-05-28,768,2,42379,1,0
A110470,2023-04-28,827,4,154937,0,0
A110471,2023-10-21,559,2,49570,0,0
A110472,2025-08-02,850,0,42157,1,0
A110473,2022-03-08,746,1,143301,1,0
A110474,2024-04-08,772,3,797901,0,0
A110475,2022-05-05,841,3,261641,1,0
A110476,2024-04-21,850,2,65163,0,0
A110477,2025-08-25,650,2,379108,0,0
A110478,2024-10-13,850,3,296022,2,0
A110479,2022-04-20,685,4,353312,0,0
A110480,2022-03-29,850,0,204752,3,0
A110481,2024-11-25,788,2,117046,2,0
A110482,2023-12-01,815,5,61765,0,0
A110483,2023-02-22,850,2,1142918,2,0
A110486,2022-08-16,724,2,1007755,2,0
A110487,2022-09-05,850,1,314953,3,0
A110488,2023-02-15,724,1,219180,0,0
A110489,2022-02-04,775,0,131426,0,0
A110490,2022-01-25,850,1,271089,0,0
A110491,2023-12-14,628,0,239828,0,0
A110492,2025-07-05,726,4,680842,0,0
A110493,2022-05-17,788,3,249722,0,0
A110494,2022-01-11,850,2,159029,0,0
A110495,2024-12-10,840,2,156048,0,0
A110496,2023-05-21,800,3,92315,0,0
A110497,2023-09-15,850,1,2721915,3,0
A110498,2022-11-24,850,3,779577,0,0
A110499,2023-07-02,650,4,87688,0,0
A110500,2023-11-14,747,3,108115,0,1
A110500,2023-10-17,850,4,59844,3,0
A110501,2023-09-29,750,2,220464,0,0
A110502,2025-11-25,699,1,4134845,0,0
A110503,2023-08-05,833,2,93013,0,0
A110504,2024-01-25,705,0,488096,0,2
A110506,2023-03-24,636,4,440930,0,0
A110507,2022-09-21,805,0,813271,0,0
A110508,2023-11-07,789,0,257267,1,0
A110509,2025-01-31,781,1,600630,0,0
A110510,2023-04-27,850,1,235960,0,0
A110512,2024-05-08,740,1,211247,0,0
A110513,2024-02-04,646,2,227799,0,3
A110514,2024-01-23,420,3,202613,0,3
A110515,2022-03-17,845,3,206577,0,0
A110516,2023-04-13,621,6,62168,1,1
A110517,2025-06-28,834,2,210555,0,1
A110519,2022-10-01,773,3,51957,0,0
A110520,2023-04-10,805,0,188572,0,0
A110521,2022-10-15,727,3,88122,0,0
A110522,2023-08-27,708,7,107778,0,0
A110523,2023-02-09,686,3,225030,0,0
A110524,2022-05-05,696,2,215881,0,0
A110525,2025-05-29,792,4,397528,2,0
A110526,2022-03-03,713,1,213647,0,0
A110527,2022-08-21,684,3,315438,0,0
A110528,2025-03-22,850,0,824323,0,0
A110529,2023-06-03,850,0,635697,2,0
A110530,2022-01-27,591,2,641587,1,0
A110531,2023-03-15,712,3,239559,1,0
A110532,2023-02-09,814,4,59370,0,0
A110533,2025-10-31,850,0,280389,0,0
A110534,2022-11-01,588,0,102812,0,0
A110535,2025-10-18,708,2,191169,0,0
A110536,2022-09-12,624,0,184490,0,0
A110537,2023-10-01,850,1,167912,0,0
A110538,2023-10-11,846,1,359953,0,0
A110540,2024-02-20,715,1,490025,1,0
A110541,2025-05-13,781,3,57323,1,0
A110542,2025-01-27,829,2,127471,0,0
A110543,2024-10-09,719,3,89718,0,0
A110544,2022-07-09,850,1,64653,3,0
A110545,2025-12-07,740,1,544300,0,0
A110545,2025-11-07,850,3,55010,0,0
A110546,2025-05-23,819,4,42278,0,0
A110547,2022-01-14,850,5,142721,0,0
A110548,2025-07-07,806,3,377753,0,0
A110549,2024-04-24,658,4,116440,0,0
A110550,2024-08-15,721,1,170353,0,0
A110550,2024-07-14,603,2,72991,1,0
A110551,2025-07-18,850,5,220642,1,0
A110552,2025-05-26,850,2,168656,1,0
A110554,2025-04-02,850,2,192813,1,0
A110555,2022-01-09,631,3,228065,0,0
A110556,2025-02-17,636,0,114727,0,0
A110557,2024-11-09,850,1,85646,0,0
A110559,2024-05-27,850,2,223124,0,0
A110560,2025-09-06,850,1,688753,0,0
A110560,2025-08-06,850,5,564403,0,0
A110561,2024-10-17,657,1,197227,2,0
A110562,2025-03-20,712,5,1047319,0,0
A110564,2023-07-21,676,3,161087,0,0
A110565,2024-05-26,850,2,135091,0,0
A110566,2022-09-14,850,0,188428,1,0
A110567,2022-03-18,850,1,189688,0,0
A110568,2024-12-07,850,0,385324,0,0
A110569,2024-02-14,788,3,190277,0,0
A110570,2024-12-02,777,2,105318,1,0
A110571,2024-06-01,781,4,135556,1,0
A110572,2022-01-25,754,4,306272,0,0
A110573,2025-05-07,795,2,119927,2,0
A110574,2022-02-13,715,0,88725,3,0
A110575,2024-03-31,620,3,99855,0,0
A110576,2022-11-16,809,3,353359,0,0
A110577,2023-03-21,711,3,552253,1,0
A110578,2022-04-17,690,1,24916,0,0
A110579,2025-07-16,850,1,315987,0,0
A110581,2024-05-25,662,2,201013,3,0
A110582,2025-10-06,740,4,58435,1,0
A110583,2025-09-06,776,2,227377,0,0
A110583,2025-08-08,726,6,456967,1,0
A110584,2022-01-28,733,1,282596,0,0
A110585,2023-12-06,787,1,120027,0,0
A110586,2025-08-24,738,2,42664,1,0
A110587,2022-06-02,696,3,111590,2,0
A110588,2023-08-20,727,3,192493,0,0
A110589,2024-10-24,786,2,158603,0,0
A110590,2023-11-08,683,0,477455,0,0
A110591,2023-05-02,579,2,90637,0,0
A110592,2022-08-24,711,3,239702,0,0
A110594,2022-05-26,850,7,673966,0,0
A110596,2025-10-01,710,3,117302,1,0
A110597,2024-02-07,789,0,255244,0,0
A110598,2023-08-05,850,0,211465,0,0
A110600,2023-09-20,758,0,227085,1,0
A110601,2024-06-20,849,5,198581,1,0
A110602,2024-07-03,789,1,71157,0,0
A110603,2025-05-24,850,2,328612,0,0
A110604,2022-11-15,706,1,188315,0,0
A110605,2024-02-23,806,2,80678,1,1
A110606,2023-09-05,732,1,118913,0,0
A110608,2024-01-13,793,2,236496,1,0
A110610,2024-04-04,827,4,141964,0,0
A110611,2023-12-25,785,2,210741,0,0
A110612,2023-09-30,613,0,83533,0,0
A110613,2023-07-10,839,2,247444,3,0
A110614,2025-12-22,849,2,151436,0,0
A110615,2022-10-23,809,3,392849,0,0
A110615,2022-09-23,767,4,187541,0,0
A110616,2023-09-22,710,2,42061,1,0
A110617,2023-09-09,850,0,176178,1,0
A110618,2025-02-09,745,2,174144,0,0
A110619,2023-09-25,720,2,71405,0,2
A110619,2023-08-25,618,2,243844,0,1
A110620,2025-03-17,718,1,62616,0,0
A110621,2022-07-04,850,0,49995,0,0
A110622,2024-01-22,850,1,110881,0,0
A110622,2023-12-24,689,0,1139249,0,0
A110624,2023-04-04,792,2,88896,0,0
A110625,2025-01-14,769,0,401589,0,0
A110626,2023-11-25,850,2,150207,2,0
A110627,2024-06-23,780,3,358384,0,0
A110628,2025-04-29,742,3,77390,0,0
A110629,2024-10-26,850,5,672155,1,0
A110630,2025-04-24,850,4,222312,0,0
A110632,2022-12-15,850,2,110140,2,0
A110634,2025-04-17,850,3,194955,0,0
A110635,2023-05-16,691,1,456593,2,0
A110636,2024-03-02,624,2,109571,0,0
A110637,2024-09-08,705,2,394784,0,0
A110638,2025-02-03,793,4,525213,0,2
A110639,2023-05-03,850,2,398275,3,0
A110641,2022-04-18,698,3,514997,0,0
A110642,2025-06-13,784,2,93647,0,0
A110643,2024-01-08,850,0,230458,0,0
A110644,2023-01-25,850,2,383792,0,0
A110645,2024-03-14,620,1,160722,2,0
A110646,2023-05-18,850,4,402910,0,0
A110647,2025-10-31,706,2,469181,0,0
A110649,2025-08-23,850,0,196236,0,0
A110650,2025-12-13,775,5,598022,0,0
A110651,2024-12-17,809,2,1374149,0,0
A110652,2023-03-01,716,1,181130,1,0
A110653,2025-10-20,740,4,182291,0,0
A110654,2022-02-12,850,2,1424889,0,0
A110654,2022-01-14,790,0,654944,0,0
A110655,2023-11-29,767,1,50625,2,0
A110656,2022-08-16,850,2,52578,0,0
A110657,2023-03-05,850,1,187177,0,0
A110658,2025-03-26,775,0,209070,0,0
A110659,2023-09-10,709,0,200978,0,0
A110660,2025-04-09,742,3,85641,1,0
A110661,2023-09-16,756,1,22161,0,0
A110662,2022-09-10,840,2,1015056,2,0
A110665,2024-11-07,763,3,60675,0,0
A110666,2022-08-27,664,1,211160,3,0
A110666,2022-07-27,656,0,66774,0,0
A110667,2025-10-22,850,5,347809,0,0
A110668,2023-08-20,850,2,560043,0,0
A110669,2025-08-19,850,0,184124,3,0
A110670,2025-05-01,840,1,243586,0,0
A110671,2022-03-16,830,5,137508,3,0
A110672,2023-08-06,838,2,143662,0,0
A110673,2022-02-16,709,0,171479,2,0
A110674,2022-04-01,850,2,251031,2,0
A110674,2022-02-28,845,2,533596,0,0
A110675,2022-11-30,837,0,115230,2,0
A110676,2022-08-10,791,6,141813,0,0
A110677,2022-06-20,625,4,139431,0,0
A110678,2024-02-18,597,5,625353,0,0
A110679,2024-06-23,666,2,89799,3,0
A110680,2025-01-02,717,1,462269,0,0
A110681,2022-02-02,667,4,666431,1,0
A110681,2022-01-03,800,1,146356,2,0
A110682,2025-07-29,812,3,771719,0,0
A110683,2023-12-23,714,2,695010,1,0
A110684,2022-11-09,823,2,287381,0,0
A110684,2022-10-13,612,0,105580,2,0
A110685,2025-08-23,790,0,60393,0,0
A110686,2023-09-26,817,4,793489,0,0
A110687,2025-05-31,774,3,135207,2,0
A110689,2025-05-01,850,3,220819,1,0
A110690,2024-02-29,667,0,80690,0,0
A110691,2025-11-25,775,6,198673,3,0
A110692,2023-05-31,654,3,524950,0,1
A110693,2023-11-29,771,5,313749,1,0
A110694,2024-08-16,841,4,360808,0,0
A110695,2025-10-14,678,2,680408,0,0
A110696,2022-02-04,836,3,189459,0,0
A110697,2024-09-20,821,2,479094,1,0
A110698,2022-04-04,820,0,375172,0,0
A110699,2025-05-16,850,2,32733,0,0
A110700,2024-01-10,850,2,687611,0,0
A110701,2025-12-12,850,4,355539,0,0
A110702,2024-03-25,850,3,97507,1,0
A110702,2024-02-24,716,1,129818,0,0
A110703,2024-11-21,684,2,777183,0,0
A110704,2024-05-03,733,3,184900,0,0
A110705,2024-03-10,762,2,489608,0,0
A110706,2024-05-04,743,2,187237,0,0
A110707,2023-04-20,682,0,105506,0,0
A110708,2024-09-11,751,2,152548,0,0
A110709,2025-09-29,850,0,375054,0,0
A110710,2024-06-17,718,1,107091,0,0
A110711,2024-07-23,837,2,106049,0,0
A110712,2025-11-23,676,3,116369,0,0
A110713,2025-01-21,790,0,57832,0,0
A110714,2023-07-22,755,2,300837,0,0
A110715,2024-01-31,586,2,41662,0,0
A110716,2023-09-10,850,2,189360,1,0
A110717,2024-08-11,743,2,468843,0,0
A110718,2025-09-13,829,4,315598,0,0
A110719,2023-09-30,850,2,615686,0,0
A110720,2025-04-07,765,5,45912,1,0
A110721,2024-08-10,789,0,44701,0,0
A110723,2022-01-18,850,1,168718,0,0
A110724,2024-05-04,820,2,128231,0,0
A110725,2023-12-27,720,6,122788,1,0
A110726,2023-01-22,645,2,161346,1,0
A110727,2023-10-04,850,1,250144,2,0
A110728,2024-02-05,850,2,70058,0,0
A110729,2025-11-23,850,4,834099,0,0
A110730,2022-10-11,850,4,462763,0,0
A110730,2022-09-12,626,3,187036,3,0
A110731,2023-11-01,708,2,570027,0,0
A110732,2022-08-13,850,3,316143,0,0
A110733,2024-06-26,783,1,157117,0,0
A110734,2024-12-19,710,3,43635,0,0
A110735,2024-10-12,806,3,1841979,0,0
A110736,2023-09-11,786,0,64210,0,1
A110737,2022-02-17,738,0,424832,0,1
A110738,2024-02-14,695,1,77011,0,0
A110739,2023-12-27,801,3,446590,1,0
A110740,2022-09-24,689,3,687411,0,0
A110741,2025-04-11,750,1,161055,0,0
A110742,2025-02-18,850,3,61664,0,0
A110743,2024-01-29,850,3,207227,0,1
A110744,2022-07-17,764,4,241234,0,0
A110745,2022-11-06,641,0,10264,0,0
A110746,2024-08-15,625,5,68237,0,0
A110747,2024-04-16,618,0,380565,0,0
A110748,2022-07-23,741,5,118180,0,0
A110749,2022-07-15,674,1,420631,0,0
A110751,2022-09-17,841,5,241251,1,0
A110752,2023-04-07,798,4,107017,0,0
A110753,2022-02-15,581,2,78264,1,0
A110754,2022-09-10,850,2,109606,2,0
A110755,2023-12-19,850,2,226281,0,0
A110755,2023-11-20,850,4,1161982,0,0
A110756,2025-03-24,850,0,232271,0,0
A110757,2024-07-19,850,2,137805,0,0
A110758,2022-06-01,850,1,244403,1,0
A110759,2023-07-07,850,3,346300,0,0
A110760,2025-11-03,793,2,78413,0,0
A110761,2022-01-22,850,4,125986,0,0
A110762,2023-07-08,820,3,66239,2,0
A110763,2025-05-10,834,1,118619,0,0
A110764,2022-01-05,659,1,171405,0,0
A110765,2024-04-23,845,4,59068,0,0
A110766,2024-03-17,763,2,151164,0,0
A110767,2023-06-19,709,2,52338,0,0
A110768,2025-01-05,661,2,278864,0,0
A110769,2024-09-29,785,6,138387,0,0
A110770,2022-08-29,804,2,394866,0,0
A110771,2024-10-16,623,3,942623,0,0
A110772,2024-07-09,841,4,53547,0,0
A110773,2023-07-06,817,0,153536,2,0
A110773,2023-06-08,803,3,92620,1,0
A110774,2025-07-11,713,5,84903,0,0
A110775,2024-12-21,850,1,97112,0,0
A110776,2024-05-27,850,3,630155,0,0
A110777,2025-03-27,632,1,125967,0,0
A110778,2023-07-12,850,3,655495,0,0
A110779,2022-07-22,764,0,423924,0,0
A110780,2024-09-25,773,1,471433,1,0
A110781,2023-01-13,799,1,622144,1,0
A110781,2022-12-13,732,2,483895,0,0
A110782,2023-12-25,788,4,325853,0,0
A110784,2025-04-07,788,3,41835,0,0
A110785,2025-11-30,835,0,32816,0,0
A110786,2022-02-25,799,4,306883,0,0
A110787,2023-12-17,774,0,46235,0,1
A110788,2023-12-29,677,3,34290,0,0
A110789,2023-12-31,615,0,105456,2,0
A110790,2025-01-23,850,3,178359,0,0
A110791,2024-12-01,850,1,1307923,0,0
A110793,2025-06-22,763,2,189528,0,0
A110794,2025-08-20,656,2,103420,0,0
A110795,2024-04-07,850,2,44416,0,0
A110796,2024-12-20,703,0,75695,1,0
A110797,2024-03-11,850,1,569022,0,1
A110797,2024-02-12,619,0,78873,0,0
A110798,2023-06-11,850,3,85908,0,0
A110798,2023-05-10,850,3,195828,2,0
A110799,2023-02-24,809,1,81688,0,0
A110800,2023-06-02,850,4,74729,1,0
A110801,2022-06-29,850,4,78976,1,0
A110801,2022-06-01,622,1,160460,0,0
A110802,2024-06-24,833,0,114406,0,0
A110803,2022-12-05,850,2,55083,0,0
A110804,2024-03-03,736,0,108877,0,0
A110805,2023-11-04,674,2,527478,0,0
A110806,2025-11-11,735,3,432222,0,0
A110808,2024-02-04,776,2,85242,0,0
A110809,2024-11-06,753,2,151062,0,0
A110810,2025-05-13,850,2,241123,1,0
A110811,2022-03-14,814,4,372242,0,0
A110812,2023-09-29,794,3,402939,0,0
A110813,2023-04-17,850,1,498158,1,0
A110814,2025-06-11,830,1,68715,1,0
A110815,2024-02-14,811,1,240468,0,0
A110816,2024-08-22,814,1,66221,0,0
A110817,2024-08-14,799,5,49570,1,0
A110818,2022-03-30,761,2,79950,0,0
A110819,2025-03-31,788,1,1187809,0,0
A110820,2024-07-24,711,4,400742,0,0
A110822,2023-09-15,691,2,370276,0,0
A110823,2024-12-30,647,0,77279,0,0
A110824,2023-08-13,685,2,44274,0,0
A110827,2024-03-11,839,5,507638,0,0
A110829,2024-02-12,850,3,270969,0,0
A110830,2024-06-06,813,0,120429,0,0
A110831,2023-08-20,825,5,109466,0,0
A110832,2024-06-13,850,1,93722,0,0
A110833,2024-07-09,831,2,154617,0,0
A110834,2023-05-13,757,2,636908,0,0
A110835,2024-04-25,685,1,112343,0,0
A110836,2022-10-05,850,2,148851,1,0
A110837,2025-09-15,850,0,191165,2,0
A110838,2023-07-04,826,0,309694,0,0
A110839,2024-09-20,723,4,218927,1,2
A110840,2024-07-22,709,3,157427,0,0
A110841,2023-04-21,705,2,145843,0,2
A110842,2025-06-20,722,3,104778,1,0
A110843,2024-05-13,844,3,1202553,0,0
A110845,2025-08-15,764,4,347223,0,0
A110846,2025-08-07,692,0,232538,0,0
A110846,2025-07-11,527,1,99698,2,0
A110847,2022-09-05,814,2,965547,1,0
A110848,2025-09-25,696,1,652242,0,0
A110849,2024-01-04,738,4,204791,0,0
A110850,2025-01-09,705,0,441184,0,0
A110851,2024-02-03,729,3,90217,0,0
A110852,2025-08-18,746,1,193567,1,0
A110853,2023-06-15,778,5,399038,0,0
A110854,2024-07-13,739,1,192397,3,0
A110855,2024-04-17,850,4,163609,0,0
A110856,2025-10-18,788,1,1744302,0,0
A110857,2024-08-30,793,2,150922,0,0
A110859,2024-01-23,659,6,268531,0,0
A110860,2023-12-04,695,5,162265,3,0
A110861,2025-03-04,790,1,176060,1,0
A110862,2024-11-27,726,2,210110,0,0
A110863,2025-07-29,850,4,151487,0,0
A110864,2023-07-10,850,2,351199,0,0
A110865,2022-02-17,721,0,336862,1,0
A110866,2022-03-06,735,2,220447,0,0
A110867,2025-12-15,850,4,688008,0,0
A110868,2025-07-11,850,0,37137,0,0
A110869,2023-10-06,799,4,482836,0,0
A110870,2025-10-20,771,5,153415,0,0
A110871,2022-09-09,647,1,28915,0,0
A110872,2025-08-23,793,2,976273,1,0
A110873,2022-08-02,607,0,822361,1,0
A110874,2022-07-24,850,5,79576,1,0
A110875,2022-05-27,755,0,320373,0,0
A110877,2024-07-05,803,2,672700,0,0
A110878,2022-08-10,672,7,298457,0,0
A110879,2022-12-24,815,0,257652,0,0
A110881,2023-09-04,829,1,653487,0,0
A110882,2024-08-07,706,3,76879,0,0
A110883,2025-05-29,686,4,664029,2,0
A110884,2024-07-18,825,2,253938,0,0
A110885,2025-05-03,768,2,134802,1,0
A110886,2023-04-10,695,4,287132,0,0
A110887,2023-11-17,764,0,174496,2,0
A110888,2024-04-12,673,0,86319,0,0
A110889,2022-07-01,718,3,578929,0,0
A110890,2024-09-01,582,2,514339,0,0
A110891,2023-01-30,741,2,295647,0,0
A110892,2023-06-14,742,3,51050,1,0
A110894,2023-10-23,806,3,170386,0,0
A110895,2024-08-25,850,2,226913,0,0
A110896,2023-10-04,756,2,411088,0,0
A110898,2023-06-23,729,2,23922,1,0
A110899,2022-01-08,850,0,94538,0,0
A110900,2025-11-29,579,4,110125,0,0
A110901,2022-02-18,801,0,863943,1,0
A110902,2022-01-16,812,3,21403,0,0
A110903,2022-12-27,551,2,39407,0,0
A110904,2024-12-31,839,0,142589,0,0
A110905,2022-09-13,850,3,297038,1,0
A110905,2022-08-16,691,0,279405,0,0
A110906,2025-10-09,791,2,509838,0,0
A110907,2025-10-08,670,5,91204,0,0
A110908,2023-09-24,713,4,137864,0,0
A110910,2022-11-07,850,5,213369,1,0
A110911,2025-10-22,731,2,171854,0,0
A110912,2022-02-21,762,3,34583,1,0
A110913,2023-04-28,850,0,131617,0,0
A110914,2024-07-15,707,1,497216,0,0
A110916,2025-11-26,850,2,537588,0,0
A110918,2023-11-01,816,3,257256,2,0
A110920,2022-03-19,721,2,197760,0,0
A110921,2023-02-01,683,3,134402,0,0
A110922,2024-11-09,792,3,552832,0,0
A110923,2023-10-11,656,3,315470,0,1
A110924,2023-10-12,661,1,27130,0,0
A110924,2023-09-11,692,2,81976,0,0
A110925,2023-06-20,752,0,647814,0,0
A110926,2023-03-23,757,5,1371178,0,0
A110927,2024-04-27,718,3,87676,0,0
A110928,2025-04-23,640,2,369063,0,0
A110929,2024-05-07,661,1,167404,0,0
A110930,2025-11-14,779,1,201239,0,0
A110931,2024-11-16,850,3,180328,0,0
A110932,2023-12-16,743,5,739014,1,0
A110933,2023-03-01,782,4,46098,1,0
A110934,2022-11-14,573,2,25974,0,0
A110935,2025-01-25,850,0,260549,0,0
A110936,2024-07-18,752,1,104103,2,0
A110937,2025-08-28,850,0,526470,0,0
A110938,2023-03-20,850,2,238370,0,0
A110939,2023-03-07,615,1,150306,1,0
A110940,2024-02-28,728,5,293141,1,0
A110941,2022-08-21,757,2,355794,0,0
A110942,2024-05-12,792,3,162652,0,0
A110943,2024-08-23,850,2,395227,0,0
A110944,2022-01-11,761,0,172333,0,0
A110945,2023-05-16,731,3,37329,0,0
A110946,2023-09-28,660,3,135153,0,0
A110947,2023-10-19,730,7,190832,0,0
A110948,2023-10-02,770,4,1001428,0,0
