account_id,application_date,product_code,loan_amount,term_months,interest_rate,instalment,customer_age,employment_status,monthly_income,months_at_address,months_since_last_enquiry,province,income_verified
A110688,2022-02-18,PL,184078,36,0.1258,7043,20,1,38773,61,1,Ubon Ratchathani,
A110689,2025-05-04,HP,189171,60,0.2271,6732,35,1,44535,55,16,Ubon Ratchathani,Y
A110690,2024-02-29,CC,74428,0,0.2279,0,41,1,16872,53,10,Ubon Ratchathani,
A110691,2025-11-26,HP,141646,48,0.2709,6148,44,2,71747,17,17,Chiang Mai,Y
A110692,2023-06-01,HP,381172,36,0.2108,17284,20,3,32458,4,9,Phuket,
A110693,2023-11-30,PL,117478,36,0.0953,4196,59,3,17990,8,9,Bangkok,
A110694,2024-08-19,HP,292565,36,0.1979,12951,42,9,,35,12,Chiang Mai,Y
A110695,2025-10-17,HP,343390,36,0.1186,12932,51,3,58347,70,8,Samut Prakan,Y
A110696,2022-02-05,HP,400079,36,0.2564,19661,32,1,40712,78,8,Udon Thani,
A110697,2024-09-23,CC,132713,0,0.1892,0,23,1,31617,22,4,Phuket,Y
A110698,2022-04-07,HP,228602,72,0.2274,7507,44,9,,67,6,Bangkok,
A110699,2025-05-17,HP,353846,60,0.1057,9014,21,1,22042,2,14,Songkhla,Y
A110700,2024-01-13,PL,107650,36,0.1068,3948,25,2,,123,12,Phuket,
A110701,2025-12-13,PL,272024,12,0.1509,26089,24,3,20280,93,6,Ubon Ratchathani,Y
A110702,2024-03-25,CC,38308,0,0.0972,0,35,3,19905,31,24,Nonthaburi,
A110703,2024-11-22,PL,53747,12,0.2041,5393,35,1,32387,95,1,Phuket,Y
A110704,2024-05-06,HP,452682,48,0.108,13505,37,1,,127,999,Samut Prakan,Y
A110705,2024-03-13,PL,72752,24,0.1512,3948,28,2,40923,104,4,Samut Prakan,
A110706,2024-05-05,PL,92076,12,0.1231,8617,51,1,20336,107,4,Ubon Ratchathani,Y
A110707,2023-04-22,PL,91597,12,0.1807,9012,20,2,12700,46,19,Phuket,
A110708,2024-09-14,HP,173821,48,0.2119,6690,37,1,28395,60,12,Nakhon Ratchasima,Y
A110709,2025-10-01,HP,332935,60,0.1153,8747,28,3,23696,29,15,Ubon Ratchathani,Y
A110710,2024-06-18,PL,252479,12,0.1164,23488,41,1,43538,87,6,Chonburi,N
A110711,2024-07-25,HP,718619,72,0.2249,23448,38,1,56102,68,999,Chonburi,N
A110712,2025-11-25,PL,43240,48,0.2356,1749,38,1,24534,52,3,Rayong,N
A110713,2025-01-24,PL,309317,24,0.2185,18520,31,1,37193,89,24,Chonburi,Y
A110714,2023-07-24,HP,219156,60,0.2405,8044,37,9,40369,136,999,Chonburi,
A110715,2024-01-31,HP,506179,72,0.1288,12463,27,3,16744,2,3,Phuket,
A110716,2023-09-11,CC,40385,0,0.2329,0,49,2,,40,8,Nonthaburi,
A110717,2024-08-12,HP,246082,60,0.1423,7019,35,1,,36,4,Samut Prakan,Y
A110718,2025-09-14,HP,709718,60,0.2463,26395,36,1,22107,56,12,Udon Thani,Y
A110719,2023-10-02,HP,228095,36,0.1042,8316,38,3,14742,12,2,Nonthaburi,
A110720,2025-04-09,PL,100039,12,0.2724,10607,20,1,23762,20,5,Ubon Ratchathani,Y
A110721,2024-08-12,PL,70696,24,0.183,4023,21,2,,46,9,Chonburi,Y
A110722,2024-03-19,PL,72447,12,0.2334,7446,20,3,25611,86,4,Nonthaburi,
A110723,2022-01-18,HP,123303,48,0.1986,4609,37,1,15630,58,6,Rayong,
A110724,2024-05-06,HP,184430,60,0.2318,6636,25,9,,83,9,Udon Thani,Y
A110725,2023-12-29,PL,79861,48,0.0937,2287,50,3,39246,61,11,Khon Kaen,
A110726,2023-01-22,HP,440034,48,0.1598,15027,50,2,,70,999,Udon Thani,
A110727,2023-10-04,HP,286320,36,0.2079,12913,49,1,26436,80,7,Chiang Mai,
A110728,2024-02-07,CC,33188,0,0.123,0,31,1,16330,0,2,Bangkok,
A110729,2025-11-26,CC,33694,0,0.1627,0,40,1,83030,23,16,Phuket,Y
A110730,2022-10-12,HP,752954,60,0.1458,21697,39,3,53392,79,18,Songkhla,
A110731,2023-11-02,PL,66670,36,0.1097,2461,34,3,13562,62,0,Songkhla,
A110732,2022-08-14,PL,139698,12,0.1041,12853,30,1,35119,74,24,Songkhla,
A110733,2024-06-27,PL,262716,48,0.1754,9313,64,1,17360,41,5,Rayong,N
A110734,2024-12-21,HP,739187,48,0.2552,31119,47,1,16007,72,12,Udon Thani,N
A110735,2024-10-13,PL,51138,48,0.1547,1724,25,2,29084,139,999,Bangkok,Y
A110736,2023-09-14,PL,84600,12,0.2326,8689,39,3,14514,64,1,Bangkok,
A110737,2022-02-18,HP,209167,72,0.2056,6488,41,1,34468,100,5,Chiang Mai,
A110738,2024-02-17,CC,42368,0,0.279,0,47,1,29295,33,13,Udon Thani,
A110739,2023-12-28,PL,108803,48,0.2536,4566,31,1,68865,61,6,Samut Prakan,
A110740,2022-09-27,PL,247535,48,0.2592,10503,47,3,67876,72,16,Bangkok,
A110741,2025-04-11,PL,170834,24,0.2278,10361,48,1,89492,89,14,Ubon Ratchathani,Y
A110742,2025-02-20,HP,111496,72,0.2061,3463,28,1,29932,123,15,Chonburi,Y
A110743,2024-01-29,PL,67629,36,0.1562,2758,45,2,,36,0,Ubon Ratchathani,
A110744,2022-07-20,HP,259581,60,0.2472,9673,26,1,40489,16,26,Nonthaburi,
A110745,2022-11-06,HP,824362,60,0.1812,26187,47,1,11533,33,7,Bangkok,
A110746,2024-08-15,PL,160299,12,0.1959,15975,41,2,,94,2,Samut Prakan,N
A110747,2024-04-17,CC,94163,0,0.2629,0,32,1,13443,7,1,Bangkok,N
A110748,2022-07-24,HP,328410,72,0.2658,11835,51,3,44212,0,5,Udon Thani,
A110749,2022-07-16,CC,99075,0,0.2339,0,53,3,51862,46,10,Phuket,
A110750,2022-06-05,PL,115363,12,0.1175,10743,49,1,14327,80,8,Samut Prakan,
A110751,2022-09-18,HP,305177,48,0.1321,9717,57,1,32013,65,1,Ubon Ratchathani,
A110752,2023-04-08,HP,455489,48,0.1458,15023,20,2,52502,98,11,Bangkok,
A110753,2022-02-15,PL,160468,48,0.2479,6658,20,1,29241,7,8,Ubon Ratchathani,
A110754,2022-09-11,HP,302355,36,0.1879,13133,40,1,,18,17,Chiang Mai,
A110755,2023-12-20,CC,70338,0,0.0,0,72,3,31239,29,11,Phuket,
A110756,2025-03-25,HP,469931,60,0.1149,12331,38,1,31177,94,10,Khon Kaen,Y
A110757,2024-07-19,CC,28673,0,0.1122,0,49,3,18840,8,4,Ubon Ratchathani,Y
A110758,2022-06-02,HP,212976,72,0.1405,5451,31,3,,46,999,Khon Kaen,
A110759,2023-07-07,PL,69324,36,0.1983,3071,48,1,51246,100,5,Ubon Ratchathani,
A110760,2025-11-06,HP,585247,48,0.1794,20942,30,3,20077,48,999,Chonburi,Y
A110761,2022-01-24,PL,94795,48,0.2053,3596,42,1,54426,102,13,Chonburi,
A110762,2023-07-10,PL,187994,24,0.122,9744,47,1,18441,54,12,Chiang Mai,
A110763,2025-05-10,PL,81094,12,0.1091,7495,41,1,45685,71,20,Phuket,N
A110764,2022-01-06,PL,111399,48,0.2339,4492,20,2,23638,128,12,Songkhla,
A110765,2024-04-23,PL,41512,48,0.1859,1507,40,1,32855,132,7,Ubon Ratchathani,Y
A110766,2024-03-18,PL,52143,24,0.153,2837,41,3,19449,70,23,Nakhon Ratchasima,
A110767,2023-06-22,PL,168159,12,0.105,15484,23,1,36213,84,16,Songkhla,
A110768,2025-01-08,CC,62247,0,0.0923,0,46,3,35643,57,0,Bangkok,N
A110769,2024-09-29,CC,26575,0,0.2388,0,47,3,45883,70,11,Ubon Ratchathani,Y
A110770,2022-09-01,HP,100437,60,0.1925,3285,41,1,,128,999,Phuket,
A110771,2024-10-19,CC,16912,0,0.2019,0,36,3,24042,77,7,Udon Thani,Y
A110772,2024-07-09,CC,69071,0,0.1583,0,39,1,32618,98,18,Ubon Ratchathani,Y
A110773,2023-07-08,PL,40442,12,0.2613,4250,48,1,27322,48,1,Nakhon Ratchasima,
A110774,2025-07-11,PL,142815,48,0.1446,4696,33,2,26687,62,4,Bangkok,Y
A110775,2024-12-21,PL,154533,24,0.1902,8888,34,1,33652,79,999,Udon Thani,Y
A110776,2024-05-27,CC,40965,0,0.1075,0,56,2,,79,20,Khon Kaen,Y
A110777,2025-03-28,HP,368981,72,0.1004,8211,37,3,,62,6,Nonthaburi,Y
A110778,2023-07-13,PL,83894,12,0.131,7907,34,3,37363,14,9,Udon Thani,
A110779,2022-07-23,HP,613259,72,0.1105,14164,48,2,79289,41,1,Chiang Mai,
A110780,2024-09-27,CC,49707,0,0.1019,0,50,2,29558,1,10,Rayong,N
A110781,2023-01-14,HP,469447,72,0.2447,16092,36,1,20001,69,12,Bangkok,
A110782,2023-12-27,PL,70430,48,0.1606,2409,52,1,20841,75,11,Udon Thani,
A110783,2022-12-31,PL,166348,48,0.2164,6465,42,3,48665,30,11,Bangkok,
A110784,2025-04-10,PL,175477,12,0.2676,18536,56,1,12917,70,4,Rayong,Y
A110785,2025-12-02,PL,242892,48,0.2608,10339,31,1,,38,13,Samut Prakan,Y
A110786,2022-02-26,HP,367104,36,0.2203,16936,32,1,24287,88,14,Songkhla,
A110787,2023-12-18,PL,88230,12,0.2151,8934,43,1,9000,7,16,Songkhla,
A110788,2023-12-30,CC,68662,0,0.1772,0,24,3,49052,18,17,Phuket,
A110789,2023-12-31,PL,101310,24,0.1831,5767,26,2,15597,18,20,Ubon Ratchathani,
A110790,2025-01-24,PL,103971,24,0.2025,6086,46,1,32418,67,12,Chiang Mai,Y
A110791,2024-12-02,PL,246831,36,0.2717,12445,42,1,37672,28,4,Nonthaburi,Y
A110792,2024-06-06,CC,70395,0,0.0943,0,20,1,41336,54,12,Nakhon Ratchasima,Y
A110793,2025-06-23,PL,133620,36,0.0961,4781,31,1,27064,30,1,Samut Prakan,N
A110794,2025-08-20,PL,191633,48,0.2706,8313,20,1,27939,70,18,Chiang Mai,Y
A110795,2024-04-08,PL,95865,48,0.2496,3991,40,3,33246,41,24,Phuket,Y
A110796,2024-12-21,HP,365721,36,0.1813,15684,20,2,,32,21,Rayong,N
A110797,2024-03-13,PL,230508,24,0.1436,12362,35,1,16241,6,9,Khon Kaen,
A110798,2023-06-12,PL,63758,36,0.1675,2661,35,3,28355,74,6,Chonburi,
A110799,2023-02-24,PL,83375,24,0.2704,5352,36,1,33356,7,14,Nonthaburi,
A110800,2023-06-04,PL,50677,48,0.1003,1479,51,1,83202,62,11,Samut Prakan,
A110801,2022-07-01,HP,95253,60,0.1482,2763,38,2,17056,22,999,Chonburi,
A110802,2024-06-27,PL,130761,12,0.141,12433,57,3,31810,60,15,Chiang Mai,N
A110803,2022-12-08,HP,201605,72,0.094,4379,41,3,29139,0,9,Khon Kaen,
A110804,2024-03-05,HP,363274,60,0.1944,11939,44,3,29208,48,2,Ubon Ratchathani,
A110805,2023-11-07,PL,73312,12,0.1293,6899,34,3,17249,93,4,Nonthaburi,
A110806,2025-11-13,PL,123384,24,0.1908,7102,41,1,23311,0,999,Songkhla,Y
A110807,2022-08-11,HP,260615,60,0.1739,8120,31,1,69284,45,11,Nonthaburi,
A110808,2024-02-07,PL,222212,48,0.2614,9469,32,1,43736,3,17,Udon Thani,
A110809,2024-11-09,PL,203316,12,0.2545,21254,34,1,43067,135,3,Ubon Ratchathani,Y
A110810,2025-05-13,HP,262487,72,0.1073,5992,64,3,12682,5,999,Udon Thani,N
A110811,2022-03-15,CC,36734,0,0.1759,0,30,1,58699,63,8,Chonburi,
A110812,2023-09-30,HP,118803,72,0.1153,2791,45,1,43627,203,14,Samut Prakan,
A110813,2023-04-18,HP,221052,72,0.2303,7312,37,1,30051,25,17,Songkhla,
A110814,2025-06-14,PL,123110,48,0.1404,4005,55,1,41457,22,5,Udon Thani,N
A110815,2024-02-15,PL,123800,36,0.1413,4896,32,1,68677,73,999,Rayong,
A110816,2024-08-24,PL,71064,24,0.2769,4600,48,1,18616,46,3,Songkhla,Y
A110817,2024-08-17,HP,274296,60,0.2106,9385,25,2,,59,10,Ubon Ratchathani,N
A110818,2022-03-30,CC,44862,0,0.0,0,39,3,16027,31,6,Chonburi,
A110819,2025-04-03,PL,145500,24,0.1077,7368,32,1,25182,54,7,Khon Kaen,Y
A110820,2024-07-24,HP,1080792,36,0.2662,53997,36,3,44011,30,12,Nonthaburi,N
A110821,2025-08-03,HP,777655,36,0.0925,27595,22,1,13334,109,4,Udon Thani,N
A110822,2023-09-15,PL,148994,12,0.1894,14767,20,3,61270,37,8,Nonthaburi,
A110823,2025-01-02,HP,271730,72,0.103,6106,37,2,55055,75,15,Samut Prakan,Y
A110824,2023-08-13,PL,141342,48,0.1967,5261,42,1,20469,27,20,Ubon Ratchathani,
A110825,2025-10-13,HP,1183865,60,0.2767,47029,23,1,21709,74,22,Bangkok,N
A110826,2023-01-01,HP,256486,48,0.2072,9772,20,1,47668,60,9,Rayong,
A110827,2024-03-13,PL,122943,36,0.2047,5512,39,3,35420,4,999,Rayong,
A110828,2023-06-30,HP,552886,48,0.1453,18212,20,1,19633,40,4,Songkhla,
A110829,2024-02-13,PL,54131,48,0.2674,2333,35,9,,78,12,Bangkok,
A110830,2024-06-07,CC,51105,0,0.1052,0,40,9,38550,52,999,Samut Prakan,Y
A110831,2023-08-21,CC,30627,0,0.0951,0,34,2,73122,34,999,Ubon Ratchathani,
A110832,2024-06-13,CC,30631,0,0.2513,0,36,1,21650,62,29,Ubon Ratchathani,N
A110833,2024-07-10,CC,26080,0,0.202,0,47,1,18523,121,13,Phuket,Y
A110834,2023-05-13,CC,64133,0,0.1669,0,33,1,18689,53,10,Songkhla,
A110835,2024-04-26,CC,140542,0,0.0,0,45,1,41526,60,1,Khon Kaen,N
A110836,2022-10-07,CC,41231,0,0.2402,0,29,1,33162,119,22,Rayong,
A110837,2025-09-15,CC,34781,0,0.1436,0,22,1,26169,34,9,Bangkok,Y
A110838,2023-07-06,PL,70751,24,0.1918,4078,30,1,26850,26,4,Ubon Ratchathani,
A110839,2024-09-21,HP,222756,72,0.2496,7727,36,9,,47,3,Nonthaburi,N
A110840,2024-07-22,HP,475952,72,0.1015,10636,22,1,29957,9,16,Ubon Ratchathani,Y
A110841,2023-04-23,PL,173488,12,0.2749,18431,35,2,24090,13,3,Samut Prakan,
A110842,2025-06-21,PL,89135,24,0.1447,4788,49,2,,19,5,Khon Kaen,Y
A110843,2024-05-16,HP,293174,60,0.1842,9386,34,2,16236,59,9,Chonburi,Y
A110844,2024-08-21,CC,66581,0,0.2521,0,33,1,29142,38,11,Songkhla,N
A110845,2025-08-15,HP,370247,48,0.2495,15411,49,2,,124,3,Udon Thani,Y
A110846,2025-08-10,PL,174468,48,0.2053,6619,31,1,23884,53,0,Samut Prakan,Y
A110847,2022-09-05,HP,421299,60,0.1406,11957,44,2,,87,7,Ubon Ratchathani,
A110848,2025-09-25,PL,119258,12,0.2094,12019,41,1,51510,13,16,Phuket,Y
A110849,2024-01-07,HP,423478,60,0.2509,15912,41,3,20860,77,11,Khon Kaen,
A110850,2025-01-09,PL,173190,12,0.2359,17837,34,1,18326,13,4,Phuket,Y
A110851,2024-02-04,CC,49684,0,0.2035,0,43,2,146776,96,10,Bangkok,
A110852,2025-08-19,PL,89116,48,0.1799,3192,20,1,43243,14,15,Phuket,Y
A110853,2023-06-17,PL,163096,12,0.2048,16374,37,2,,62,11,Samut Prakan,
A110854,2024-07-15,PL,104084,48,0.1086,3110,38,3,30366,95,4,Songkhla,Y
A110855,2024-04-17,HP,128595,72,0.2204,4147,53,2,,7,999,Chonburi,Y
A110856,2025-10-21,CC,30713,0,0.143,0,41,3,,16,16,Samut Prakan,Y
A110857,2024-09-01,HP,1372372,48,0.1608,46980,52,3,17242,68,4,Chonburi,N
A110858,2025-03-14,CC,30034,0,0.2058,0,20,3,23496,40,999,Samut Prakan,Y
A110859,2024-01-24,PL,68608,24,0.2273,4158,46,2,,36,10,Rayong,
A110860,2023-12-05,HP,406737,36,0.1791,17368,27,3,25277,25,16,Udon Thani,
A110861,2025-03-04,PL,107265,24,0.1501,5811,39,1,18029,21,999,Udon Thani,N
A110862,2024-11-29,CC,24659,0,0.2707,0,35,1,17515,67,5,Udon Thani,Y
A110863,2025-08-01,PL,67384,24,0.2093,3982,54,1,24623,70,17,Nonthaburi,Y
A110864,2023-07-10,CC,32840,0,0.2637,0,35,1,35655,57,999,Udon Thani,
A110865,2022-02-19,HP,302108,36,0.2179,13877,25,1,24681,104,999,Songkhla,
A110866,2022-03-07,PL,115564,12,0.1023,10615,46,1,23808,29,15,Udon Thani,
A110867,2025-12-16,HP,222256,60,0.2797,8884,36,3,,140,0,Ubon Ratchathani,Y
A110868,2025-07-14,PL,63504,48,0.2542,2668,55,1,39575,136,999,Rayong,Y
A110869,2023-10-06,HP,496869,48,0.2149,19249,38,1,33027,64,14,Rayong,
A110870,2025-10-20,PL,61199,36,0.2169,2806,32,3,14675,37,6,Nakhon Ratchasima,Y
A110871,2022-09-10,HP,721219,72,0.1273,17667,27,1,32092,8,13,Ubon Ratchathani,
A110872,2025-08-26,PL,78209,36,0.1897,3408,57,3,17242,113,11,Khon Kaen,Y
A110873,2022-08-03,PL,106229,12,0.1031,9765,32,1,21585,58,12,Songkhla,
A110874,2022-07-26,HP,162925,60,0.1374,4580,31,2,,44,8,Chiang Mai,
A110875,2022-05-28,HP,409779,72,0.2012,12562,35,3,21436,14,999,Samut Prakan,
A110876,2025-10-05,PL,55384,12,0.233,5690,24,3,20763,17,0,Phuket,Y
A110877,2024-07-06,PL,88057,48,0.2604,3745,45,1,28574,16,6,Rayong,Y
A110878,2022-08-12,PL,86889,36,0.2423,4168,52,1,47380,81,17,Songkhla,
A110879,2022-12-26,CC,84078,0,0.1117,0,35,1,,85,17,Bangkok,
A110880,2024-05-28,HP,655037,60,0.1327,18160,20,1,,107,7,Nakhon Ratchasima,Y
A110881,2023-09-07,PL,109599,12,0.2553,11464,45,2,,32,19,Songkhla,
A110882,2024-08-10,CC,66140,0,0.2115,0,42,1,38697,87,3,Songkhla,Y
A110883,2025-05-30,PL,159708,24,0.2321,9743,41,2,103375,91,0,Nakhon Ratchasima,Y
A110884,2024-07-20,HP,126043,72,0.2293,4159,31,3,58297,50,4,Songkhla,N
A110885,2025-05-05,PL,130201,12,0.2043,13066,28,1,53071,71,9,Ubon Ratchathani,Y
A110886,2023-04-10,CC,19168,0,0.2243,0,32,2,30957,42,999,Chiang Mai,
A110887,2023-11-20,PL,106591,36,0.2246,4955,43,1,47992,47,1,Nakhon Ratchasima,
A110888,2024-04-14,PL,244720,12,0.2431,25350,48,1,16271,68,1,Ubon Ratchathani,Y
A110889,2022-07-02,HP,312461,36,0.2664,15616,39,2,21824,27,999,Samut Prakan,
A110890,2024-09-01,PL,142948,12,0.108,13198,35,3,40157,2,3,Ubon Ratchathani,Y
A110891,2023-02-02,CC,42011,0,0.1652,0,34,1,36909,43,12,Samut Prakan,
A110892,2023-06-14,PL,302062,24,0.1248,15727,24,1,15741,132,1,Nakhon Ratchasima,
A110893,2025-12-22,HP,338696,36,0.2628,16825,20,1,34398,109,11,Bangkok,Y
A110894,2023-10-25,CC,25350,0,0.1755,0,31,2,25642,70,999,Ubon Ratchathani,
A110895,2024-08-28,PL,39089,12,0.17,3811,30,1,34038,11,2,Chonburi,Y
A110896,2023-10-04,PL,169465,12,0.1244,15878,27,1,81571,42,8,Chonburi,
A110897,2023-10-06,PL,75749,36,0.1152,2831,20,3,19193,46,999,Songkhla,
A110898,2023-06-25,PL,145660,48,0.2319,5849,39,1,17140,16,3,Udon Thani,
A110899,2022-01-11,CC,47773,0,0.097,0,38,1,,2,999,Samut Prakan,
A110900,2025-11-29,HP,861532,48,0.2046,32637,29,1,18851,38,16,Samut Prakan,Y
A110901,2022-02-18,HP,291913,36,0.1199,11025,21,3,51869,44,13,Phuket,
A110902,2022-01-19,PL,111812,36,0.1105,4135,31,1,57827,52,8,Ubon Ratchathani,
A110903,2022-12-30,CC,29460,0,0.0,0,46,3,22090,143,8,Phuket,
A110904,2025-01-03,HP,244963,36,0.1249,9354,41,1,42027,91,25,Nonthaburi,Y
A110905,2022-09-16,HP,355645,36,0.1246,13571,35,3,29933,70,5,Chonburi,
A110906,2025-10-11,CC,8657,0,0.2293,0,32,1,15689,19,31,Bangkok,Y
A110907,2025-10-08,CC,128743,0,0.1955,0,35,1,25440,55,999,Khon Kaen,Y
A110908,2023-09-24,HP,739684,60,0.0966,18282,38,3,48207,87,12,Nakhon Ratchasima,
A110909,2024-03-22,CC,35752,0,0.0,0,51,1,31108,72,18,Chonburi,
A110910,2022-11-08,PL,82620,24,0.0933,4084,32,1,27994,104,12,Nonthaburi,
A110911,2025-10-25,HP,627986,36,0.1118,23294,33,1,12836,116,5,Khon Kaen,Y
A110912,2022-02-23,PL,157016,36,0.2033,7021,46,2,30529,56,11,Nakhon Ratchasima,
A110913,2023-04-28,PL,331238,36,0.1289,12759,23,1,42178,73,5,Phuket,
A110914,2024-07-18,CC,35706,0,0.1744,0,41,3,,1,0,Bangkok,Y
A110915,2025-01-06,PL,273271,48,0.1919,10063,23,2,,87,1,Nakhon Ratchasima,N
A110916,2025-11-28,PL,35929,36,0.1002,1298,48,1,53913,132,999,Rayong,Y
A110917,2022-11-13,HP,424047,60,0.2549,16074,20,3,42664,15,9,Udon Thani,
A110918,2023-11-01,HP,389844,60,0.2359,14161,26,2,,68,21,Bangkok,
A110919,2024-03-04,PL,165419,48,0.2711,7183,36,1,31464,90,17,Chiang Mai,
A110920,2022-03-19,HP,311036,72,0.2749,11445,34,1,18529,75,5,Khon Kaen,
A110921,2023-02-01,HP,125672,72,0.2032,3873,66,2,51948,91,9,Khon Kaen,
A110922,2024-11-12,PL,203841,24,0.1173,10485,31,3,,13,16,Chonburi,Y
A110923,2023-10-11,HP,465522,48,0.2341,18779,33,2,30927,67,3,Chonburi,
A110924,2023-10-13,CC,84242,0,0.1775,0,25,1,,0,6,Udon Thani,
A110925,2023-06-21,HP,228025,48,0.2263,9050,20,1,40254,5,7,Bangkok,
A110926,2023-03-26,PL,151124,12,0.1346,14288,42,1,23292,69,16,Nakhon Ratchasima,
A110927,2024-04-27,HP,171006,60,0.1228,4600,31,1,9000,25,6,Phuket,Y
A110928,2025-04-25,CC,73956,0,0.1243,0,43,1,43836,6,18,Nonthaburi,Y
A110929,2024-05-07,PL,145397,12,0.1591,14044,62,2,,60,1,Rayong,Y
A110930,2025-11-15,CC,28272,0,0.1183,0,46,3,29703,2,10,Phuket,Y
A110931,2024-11-19,CC,45549,0,0.2073,0,43,3,33378,18,999,Bangkok,Y
A110932,2023-12-18,CC,66591,0,0.1201,0,33,1,37928,112,1,Chonburi,
A110933,2023-03-04,PL,63745,36,0.2559,3130,32,1,,27,27,Nakhon Ratchasima,
A110934,2022-11-15,PL,120353,36,0.2061,5410,40,1,25621,5,8,Phuket,
A110935,2025-01-25,CC,72180,0,0.0978,0,33,1,38725,55,14,Chiang Mai,N
A110936,2024-07-18,HP,293107,60,0.1174,7752,28,1,50127,112,8,Bangkok,Y
A110937,2025-08-30,CC,131642,0,0.1718,0,42,1,20344,34,3,Chonburi,Y
A110938,2023-03-23,HP,236141,36,0.1957,10410,33,1,40241,27,19,Songkhla,
A110939,2023-03-10,PL,262035,24,0.111,13341,44,9,,10,10,Chonburi,
A110940,2024-03-01,HP,679780,36,0.0926,24128,20,1,87182,60,999,Nonthaburi,
A110941,2022-08-24,CC,63534,0,0.1778,0,24,1,15636,157,8,Ubon Ratchathani,
A110942,2024-05-13,CC,75702,0,0.2346,0,59,1,46055,41,6,Khon Kaen,N
A110943,2024-08-25,CC,29110,0,0.2536,0,49,1,96558,90,15,Khon Kaen,N
A110944,2022-01-14,HP,654593,60,0.1243,17690,55,3,10723,49,999,Chonburi,
A110945,2023-05-18,PL,220288,24,0.1828,12534,56,3,22005,108,6,Nonthaburi,
A110946,2023-09-29,PL,214332,36,0.2031,9581,57,3,71301,46,3,Ubon Ratchathani,
A110947,2023-10-22,CC,106200,0,0.1466,0,66,1,20389,20,9,Nonthaburi,
A110948,2023-10-04,CC,35520,0,0.2289,0,29,9,,32,2,Chonburi,
A110949,2023-02-14,PL,106765,48,0.1953,3961,37,1,38087,1,5,Chiang Mai,
A110950,2023-03-23,HP,352772,72,0.1866,10385,35,2,,1,18,Songkhla,
A110951,2025-11-20,HP,90767,36,0.1751,3845,24,1,28578,47,4,Nonthaburi,N
A110952,2022-01-09,CC,47737,0,0.1878,0,28,1,24596,70,18,Samut Prakan,
A110953,2023-06-18,PL,203686,12,0.1427,19395,47,1,39289,107,5,Phuket,
A110954,2024-02-01,PL,221189,24,0.1188,11405,46,3,,63,2,Nonthaburi,
A110955,2023-11-17,PL,148365,36,0.2135,6760,42,3,16882,17,0,Phuket,
A110956,2024-09-02,PL,158999,12,0.1291,14960,47,1,13448,3,14,Ubon Ratchathani,N
A110957,2022-02-28,PL,59284,48,0.1425,1939,47,1,27151,64,17,Nakhon Ratchasima,
A110958,2022-02-20,HP,382029,36,0.2734,19315,38,1,20271,59,20,Nonthaburi,
A110959,2022-08-17,PL,97695,24,0.1484,5278,33,1,52489,61,999,Songkhla,
A110960,2025-11-14,PL,111351,12,0.2733,11815,45,1,19416,99,3,Rayong,Y
A110961,2022-07-24,HP,444081,36,0.0967,15914,38,1,23477,7,1,Udon Thani,
A110962,2022-05-18,HP,432127,36,0.2043,19360,30,3,21147,17,24,Rayong,
A110963,2023-05-06,PL,108211,24,0.1768,6103,29,2,22933,64,9,Khon Kaen,
A110964,2025-09-20,PL,39892,24,0.2717,2565,25,1,20688,56,19,Khon Kaen,Y
A110965,2025-10-24,PL,243905,48,0.1222,7565,20,1,56143,50,999,Khon Kaen,Y
A110966,2025-07-16,CC,57757,0,0.2653,0,56,1,23609,33,9,Udon Thani,Y
A110967,2022-10-03,PL,54602,48,0.1119,1646,36,1,36138,80,5,Rayong,
A110968,2025-03-23,CC,43812,0,0.1206,0,38,2,,33,999,Bangkok,Y
A110969,2022-08-02,HP,201812,72,0.2062,6270,39,2,26171,50,0,Phuket,
A110970,2022-04-27,HP,338482,60,0.2071,11483,32,9,,138,7,Bangkok,
A110971,2025-04-12,HP,222037,36,0.2047,9955,32,1,11202,16,9,Rayong,Y
A110972,2025-05-21,CC,70116,0,0.2647,0,39,1,29799,5,9,Ubon Ratchathani,Y
A110973,2022-01-04,HP,416766,48,0.2317,16729,37,1,16079,59,7,Samut Prakan,
A110974,2023-08-26,CC,48253,0,0.2717,0,28,1,56007,27,17,Samut Prakan,
A110975,2023-02-19,PL,109974,48,0.1868,4003,30,3,20380,42,7,Samut Prakan,
A110976,2024-04-11,HP,445681,60,0.1812,14157,20,1,41279,131,999,Samut Prakan,Y
A110977,2025-12-08,CC,27837,0,0.1597,0,51,1,29045,58,7,Phuket,N
A110978,2022-09-10,HP,430739,36,0.1303,16642,43,3,25094,71,6,Songkhla,
A110979,2023-09-08,PL,76361,36,0.1321,2961,42,1,17492,51,0,Bangkok,
A110980,2024-11-12,PL,269994,48,0.1357,8678,31,2,,95,2,Nakhon Ratchasima,N
A110981,2024-08-15,PL,245181,24,0.1755,13801,33,1,23747,63,20,Ubon Ratchathani,N
A110982,2025-05-20,CC,48414,0,0.2651,0,38,1,20206,77,2,Ubon Ratchathani,Y
A110983,2025-09-19,CC,49719,0,0.0,0,32,3,29941,67,7,Phuket,N
A110984,2022-02-13,PL,79868,36,0.2593,3944,34,1,,48,11,Phuket,
A110985,2022-05-17,PL,205663,24,0.1565,11251,20,3,21008,143,7,Songkhla,
